PARTICIPANT_ID,AGE,GENDER,AvgTimeForAllMarathons2012,AvgTimeForAllMarathons2013,AvgTimeForAllMarathons2014,AvgTimeInAllMarathons,AvgTimeInAllEvents,TotalNoOfMarathonEvents,AvgTimeForAllMarathons2015
4354,42,1,343,355,404,384,374,0,393
4600,36,0,343,355,404,384,307.2,0,393
5682,40,1,343,355,404,384,290.67,0,393
3518,32,1,343,355,404,270,270,1,270
3813,57,0,343,355,404,389,389,1,389
4059,37,0,343,363,404,363,363,1,393
5917,32,1,343,355,404,323,323,1,323
3000,33,1,343,363,404,363,307.33,1,393
6581,52,1,343,355,404,384,339.33,0,393
6558,27,1,343,355,391,391,391,1,393
2857,21,1,380,355,404,380,380,1,393
7789,50,1,343,355,339,339,339,3,393
4543,21,1,343,276,404,276,283,1,393
5084,31,1,242,262,268,260.4,284.89,5,393
7414,32,1,343,355,406,406,406,1,393
750,27,0,343,355,404,384,410,0,393
7248,52,1,343,355,404,384,560,0,393
773,24,1,343,355,374,374,309.8,1,393
1314,43,1,278,355,265,296.75,321.77,4,322
7099,31,0,343,324,336,330,324,2,393
7955,27,1,343,355,404,527,527,1,527
5376,62,1,343,355,404,500,500,1,500
6040,53,1,343,319,349.67,333.4,320,5,393
6458,40,1,343,355,363,363,328.75,1,393
1291,53,1,343,355,488,488,401,1,393
7122,53,1,360,355,380,373.33,334.25,3,393
8622,35,0,343,355,404,384,367,0,393
458,67,1,343,355,404,384,672,0,393
7932,45,1,298.33,281,294.5,290.67,285.86,12,286
8055,37,0,343,355,404,443,443,1,443
8473,42,1,343,350,404,350,348.5,1,393
8596,27,0,343,355,404,528,528,1,528
481,49,1,343,322,388,355,321.78,2,393
7391,47,0,343,355,404,503,503,1,503
5164,42,1,343,370,404,370,370,1,393
5413,35,0,343,355,404,370,365,1,370
1085,21,1,343,355,435,435,435,1,393
1832,47,1,343,355,404,384,334.5,0,393
693,47,1,343,355,404,349,349,1,349
3398,46,1,343,355,404,368,317.64,1,368
4331,23,0,343,355,404,301,341.33,1,301
6246,30,1,343,355,404,390,371,1,390
1918,18,1,343,543,404,543,489,1,393
2167,21,0,242,355,404,242,242,1,393
4082,37,0,343,355,404,444,444,1,444
152,21,0,343,355,404,312,302,1,312
1775,47,1,343,355,404,323,323,1,323
2316,42,1,375,355,404,375,394,1,393
3939,37,1,343,355,398,398,325.88,1,393
4623,21,1,343,355,330,330,330,1,393
4872,33,1,343,355,404,338,317,1,338
5705,50,0,321,313,330.33,325,310.73,5,393
544,42,0,343,355,404,341,341,1,341
2459,30,1,343,355,404,298,276,1,298
2708,21,1,343,355,412,358,326.67,2,304
3541,25,1,343,355,404,384,209.67,0,393
3790,47,0,343,355,404,384,374,0,393
5954,27,1,343,355,404,384,332,0,393
1626,52,1,343,355,404,384,356,0,393
6787,37,1,343,355,404,384,309,0,393
4231,27,1,343,355,404,335,335,1,335
4772,36,0,343,355,573,573,524.67,1,393
5313,45,1,383,355,404,383,358,1,393
444,47,1,343,355,404,344,344,1,344
985,32,0,343,355,404,404,404,1,393
1526,31,1,343,355,438,438,343.17,1,393
2067,37,1,343,355,307,307,307,1,393
2608,41,1,343,328,404,328,396.2,1,393
3149,32,0,343,355,404,356,356,1,356
3690,37,1,343,355,404,378,378,1,378
6332,42,1,343,355,418,417.5,417.5,2,417
7328,46,1,343,269,404,264.33,261.83,3,262
2419,23,0,343,355,404,384,274,0,393
3415,57,1,343,323,404,323,323,1,393
8347,27,1,343,355,404,419,419,1,419
521,27,1,343,379,404,379,379,1,393
7351,43,1,330,292,321.5,319,292.32,5,393
6355,32,0,343,355,404,490,490,1,490
1400,37,1,343,355,404,384,411,0,393
2396,35,1,343,355,404,384,422.67,0,393
4457,35,1,343,355,404,430,380.5,1,430
8370,35,1,343,355,404,256,250.5,1,256
5453,23,0,343,392,404,392,392,1,393
7374,37,1,343,355,404,384,500.5,0,393
3461,35,1,315,306.5,322,312.5,303.77,4,393
7852,47,0,343,355,404,477,477,1,477
4434,42,1,343,435,435,435,435,2,393
8393,57,1,324.5,415,367,357.75,415.17,4,393
2442,42,1,343,417,404,417,344.4,1,393
3438,52,0,343,355,404,519,519,1,519
7829,22,0,343,400,404,400,403.5,1,393
4912,27,1,295,355,404,295,295,1,393
999,42,1,343,355,495,495,495,1,393
2920,51,1,343,355,468,419.33,395,3,395
922,47,1,343,355,404,384,675,0,393
7806,47,1,343,355,404,540,540,1,540
4935,32,0,362,355,404,362,331.33,1,393
5476,35,0,343,355,404,384,341.5,0,393
2937,42,0,343,355,404,384,423,0,393
5791,27,1,343,355,404,287,287,1,287
381,35,1,343,355,404,418,345,1,418
1540,42,0,343,355,404,388,388,1,388
6873,20,1,343,401,529,465,465,2,393
4998,57,1,343,355,404,545,545,1,545
8330,42,1,285.5,272,404,273.5,263.08,6,263
4002,21,1,343,355,486,486,486,1,393
4394,37,1,316,316,404,316,316,2,393
5390,42,1,343,313,404,320,313,2,327
6017,32,1,340,336,404,338,336,2,393
66,47,1,303,296.5,311,301.75,288.11,4,393
859,57,1,343,355,404,463,463,1,463
1855,37,1,343,355,400,400,400,1,393
7892,27,1,343,355,404,384,364,0,393
1062,57,1,343,355,404,384,428,0,393
8284,35,0,343,363,369,366,368.79,2,393
2379,37,0,343,355,404,458,458,1,458
2874,57,1,342,355,404,342,342,1,393
3375,45,1,343,355,404,304,292,1,304
3956,42,0,343,428,498,463,463,3,463
1360,37,0,361,379,404,370,378.17,2,393
1901,44,1,343,458,307,382.5,311.2,2,393
2983,37,1,343,355,478,478,478,1,393
7311,32,0,343,355,404,384,612,0,393
4497,18,0,343,441,404,441,379.75,1,393
2333,37,0,343,355,404,413,413,1,413
3916,63,1,343,432,404,432,389.2,1,393
8433,21,1,343,316,404,316,316,1,393
318,37,1,343,355,404,410,410,1,410
6269,48,1,347,355,338,352,352,3,371
1603,37,0,343,355,444,444,444,1,393
1941,43,0,343,543,404,543,615,1,393
6810,27,1,343,291,404,291,291,1,393
2482,34,1,343,364,404,364,349.43,3,372
7743,54,1,343,355,395,395,364.8,1,393
5751,32,1,343,355,404,338,338,1,338
6747,47,0,343,423,404,423,406.67,1,393
2834,41,0,343,490,528.5,515.67,490.2,3,393
3830,45,0,393,366,404,379.5,365.88,2,393
4849,27,0,342,355,404,342,342,1,393
5728,32,1,305,355,404,305,346.33,2,393
3023,21,1,343,355,404,347,347,1,347
5038,42,1,343,355,381,381,381,1,393
8456,47,0,343,355,533,533,420.67,1,393
129,46,1,343,355,404,338.5,329,2,338.5
1125,45,0,343,353,404,404.5,370.44,2,456
1792,52,1,343,355,408.5,388.25,367.82,4,368
6535,43,1,343,355,404,264,264,1,264
3046,53,1,397,355,404,397,332.4,1,393
5539,32,0,343,355,404,384,259,0,393
796,57,1,343,355,404,384,404,0,393
4042,27,1,343,355,404,423,423,1,423
5061,42,1,343,355,491,491,491,1,393
6057,32,1,343,355,404,255,255,1,255
106,21,0,343,355,515,515,399,1,393
819,52,1,343,355,422,422,422,1,393
1815,43,1,343,355,404,318,293.5,1,318
6770,54,1,343,355,436,436,357.25,1,393
2811,42,1,343,355,338,338,320.8,1,393
7766,33,1,343,355,404,384,642.33,0,393
4520,57,1,343,355,404,384,463,0,393
5516,27,0,343,355,404,384,434,0,393
3524,42,1,343,405,404,405,405,1,393
4065,32,1,323,355,404,323,323,1,393
584,32,1,343,355,404,371,371,1,371
1337,42,1,343,355,404,370,370,1,370
3501,29,0,343,355,404,489,413,1,489
7076,37,1,343,355,404,384,281,0,393
7978,42,1,343,355,471,471,438,1,393
7437,32,1,343,355,414,377,360.11,2,340
7915,33,1,343,355,348,331,313.8,2,314
5994,42,1,343,355,449,463,403.2,2,477
255,21,1,343,355,472,472,472,1,393
1666,42,1,343,355,404,326,326,1,326
4583,37,1,343,355,404,384,366.5,0,393
3587,47,1,343,355,404,488,488,1,488
8519,29,1,343,355,404,368,343,1,368
6896,47,1,343,355,404,384,424,0,393
4371,21,0,343,450,404,450,450,1,393
5210,43,1,343,355,404,337,272.67,1,337
43,24,1,343,355,322,322,322,1,393
3289,39,1,143,355,337,240,264.18,2,393
6206,21,1,343,355,327,327,327,2,393
6292,38,0,343,407,373,390,361.67,2,393
1878,45,1,343,355,470,470,383.67,1,393
1964,35,1,331,307.5,404,315.33,304.18,3,393
7288,38,1,343,265,292,274,264.86,3,265
8699,57,1,343,355,404,384,413,0,393
2960,52,0,343,355,404,384,539.1,0,393
7617,27,0,343,355,404,388,388,1,388
7680,52,1,343,338,404,338,338,1,393
8221,37,1,343,355,480,421.33,392.18,6,392
4975,37,1,343,355,404,359,359,1,359
8307,67,1,343,407,404,407,407,1,393
5602,42,1,343,392,404,392,392,1,393
647,42,1,343,355,404,436,436,1,436
7225,37,0,343,355,469,469,469,1,393
3352,35,1,343,355,404,384,337.5,0,393
3893,43,1,343,355,404,346,325,1,346
3979,37,1,349,355,404,349,323.25,1,393
1274,47,1,343,355,412,405,405,2,398
6598,33,0,343,327,378,361,383.91,3,393
6684,8,1,354,355,404,354,354,1,393
2270,22,1,343,355,404,476,426,1,476
2356,34,1,342,391,403,375.25,364.86,4,365
2897,25,1,343,242,404,242,237.5,1,393
4669,21,1,343,355,404,413,413,1,413
2505,43,0,332,355,404,332,332,1,393
6833,52,0,343,355,404,384,440,0,393
7826,45,0,343,355,404,366,328,1,366
6498,45,1,343,355,404,309,273.5,1,309
2253,42,1,343,355,404,307,307,1,307
3581,47,0,343,355,404,542,542,1,542
7849,37,1,343,355,343,343,343,1,393
687,26,1,343,250,404,250,237.88,1,393
6521,55,1,343,355,381,381,318.2,1,393
2230,32,1,340,355,404,340,340,1,393
902,21,1,343,355,404,384,516,0,393
5124,18,1,343,355,404,479,398.33,1,479
710,21,0,330,355,404,330,330,1,393
879,32,1,343,355,404,384,377,1,393
6452,21,1,365,355,404,365,365,1,393
2207,30,1,343,355,404,409,358.86,1,409
5147,42,1,343,355,404,408,408,1,408
733,21,1,334,355,404,334,324,1,393
2061,46,1,374,355,404,374,378,1,393
6475,25,1,343,355,400,400,309.25,1,393
856,32,1,343,355,404,384,436,0,393
5001,27,0,343,333,404,333,333,1,393
5078,21,0,343,355,404,415,415,1,415
6329,62,0,343,355,404,595,595,1,595
2084,27,1,343,355,404,415,415,1,415
756,37,0,343,355,404,384,543,0,393
3750,34,1,288,288,404,288,288,2,393
4978,43,0,311,305,323.33,313.38,304.97,8,308
5101,21,1,343,443,404,443,443,1,393
2107,41,0,343,353.5,373,360,349.75,3,393
3773,33,1,343,355,257,257,257,1,393
6306,57,0,343,355,404,384,362,0,393
3435,37,1,343,355,542,542,542,1,393
4955,35,0,343,398,404,398,355,1,393
1048,31,1,421,355,520,470.5,421.2,2,393
2130,35,1,343,355,404,361,314,1,361
2376,52,1,343,355,404,327,327,1,327
3627,25,1,318,355,404,318,318,1,393
3458,42,0,343,355,404,383,383,1,383
2276,42,1,350,355,404,350,350,1,393
2399,53,1,403,369,404,386,353.23,2,393
3481,50,0,343,355,404,384,373.5,0,393
3727,44,1,343,355,404,399,339.25,1,399
4809,33,0,343,355,404,384,365,0,393
3604,32,1,343,355,404,209,209,1,209
7749,32,1,287,355,404,287,287,1,393
5247,42,0,343,379,404,379,379,1,393
3919,34,0,343,355,339,328,299.88,2,317
1002,21,0,343,355,404,384,344,0,393
4855,27,1,343,330,404,330,330,1,393
564,25,1,298,292,404,295,284.86,2,393
6183,44,0,343,355,404,384,367.5,0,393
7703,36,0,343,403,404,390,377.14,2,377
5293,42,1,280,355,404,280,280,1,393
6375,52,1,343,355,404,305,305,1,305
6621,21,1,343,355,404,423,423,1,423
610,39,1,340.5,355,374,351.67,325.93,3,393
6229,27,1,343,355,332,332,304,1,393
1938,37,1,343,355,446,446,446,1,393
7557,42,1,343,355,404,384,482,0,393
7995,47,0,343,355,404,536,506,1,536
418,32,1,326,355,404,326,326,1,393
6667,37,1,343,355,404,384,418,0,393
5439,37,1,343,355,404,312,312,1,312
6767,36,1,343,348,335,345.75,335.29,4,393
7603,52,1,343,355,404,469,469,1,469
8287,47,1,343,355,404,347,347,1,347
7895,35,1,343,355,404,273,258,1,273
8141,42,1,343,355,316,316,316,1,393
5585,42,1,285,273,273,277,272.86,3,393
6083,21,0,343,355,404,430,430,1,430
1838,36,1,343,288,404,288,272.25,2,393
3996,21,1,343,355,404,384,403,0,393
4517,27,1,319,355,404,319,319,1,393
5562,21,0,343,355,427,427,427,1,393
6060,44,1,343,294,404,302,286.92,4,326
4019,41,0,343,355,404,384,379,0,393
464,42,1,343,355,281,281,281,1,393
7457,57,0,343,355,442,442,442,1,393
4211,43,1,343,355,249,249,240.33,1,393
5370,47,1,343,355,404,384,408,0,393
5393,21,0,343,355,404,514,514,1,514
7434,36,0,387,355,404,387,357.67,1,393
4188,37,1,343,355,404,384,295,0,393
3143,32,1,343,355,404,384,499,0,393
4586,27,0,373,355,404,373,373,1,393
3335,42,0,343,401,404,401,413,1,393
1171,32,1,343,355,404,443,443,1,443
2837,47,1,343,355,404,406,406,1,406
3312,25,1,343,355,334,334,294.2,1,393
1148,23,1,343,355,498,554,498,2,610
1271,37,1,343,296,404,296,296,1,393
2814,52,1,376,355,404,376,376,1,393
7265,28,0,343,355,404,367,327,1,367
4709,37,1,343,355,387,387,387,2,387
3212,27,1,285,273,294,284,279.25,3,393
1463,33,0,343,355,404,442,379,1,442
2545,23,0,344,355,323,333.5,323,2,393
4686,33,1,343,355,404,341,341,2,348
5891,21,1,327,355,404,327,340.67,1,393
1440,57,0,343,355,440,440,440,2,393
2522,32,1,343,355,404,489,489,1,489
2645,21,1,367,355,404,367,367,1,393
4417,42,1,343,355,398,398,362.67,1,393
5662,53,1,343,355,404,394,366.5,1,394
89,32,1,343,355,404,393,393,1,393
587,37,1,343,355,404,386,386,1,386
6160,35,0,343,355,404,319,322,1,319
7726,42,1,343,355,404,454,454,1,454
195,21,1,343,355,404,453,453,1,453
7228,32,1,343,355,404,431,431,1,431
2353,57,1,343,355,404,384,363,0,393
3896,42,1,343,355,404,294,294,1,294
8616,25,1,343,355,287.5,287.5,269.75,2,393
7534,32,1,343,355,539,539,539,1,393
1961,21,1,343,355,404,417,417,1,417
4288,55,1,343,355,404,384,284.33,0,393
3043,16,0,343,355,404,384,377,0,393
5270,34,1,343,271,232,251.5,232.25,2,393
8602,49,1,343,355,365,365,313.8,1,393
979,32,0,343,355,404,446,446,1,446
6352,37,0,397,358,404,377.5,357.67,2,393
4225,37,0,343,355,404,384,428,0,393
8410,42,1,343,355,417,417,417,1,393
3,16,1,343,355,404,365,365,1,365
1669,43,1,322,304,404,285.5,258.06,4,258
6744,32,1,358,355,404,358,358,1,393
4480,35,1,343,307,404,307,307,1,393
1769,32,1,343,355,347,347,298.6,1,393
6644,34,1,343,355,282,282,269,1,393
8310,32,0,343,355,404,384,452.83,0,393
8118,32,1,343,355,404,492,492,1,492
295,32,0,343,355,453,453,453,1,393
1377,27,1,343,355,356,356,356,1,393
7036,37,1,343,355,404,384,368,0,393
5854,40,0,377,355,404,377,376.5,1,393
6936,41,1,343,355,410,410,322.91,1,393
8018,67,1,343,355,404,384,366,0,393
6000,52,1,305,355,404,305,305,1,393
1755,44,0,343,355,404,354,300.83,1,354
6996,25,0,343,355,404,295,286,1,295
2751,22,1,343,309,404,309,285.8,1,393
3083,50,1,343,355,335,335,305.25,1,393
4079,42,1,343,355,300,300,300,1,393
7019,35,0,343,355,404,586,594,1,586
3060,6,1,343,355,404,384,377,0,393
8702,27,0,343,355,404,352,352,2,352
8516,52,1,343,430,404,430,430,1,393
3106,51,1,343,320,379,349.5,396,2,393
2774,62,1,343,355,404,384,338,0,393
4102,57,0,343,355,346,346,346,1,393
4248,42,0,343,355,404,400,400,1,400
8493,43,0,343,341,404,341,340.75,2,393
5499,27,1,343,355,351,351,351,1,393
335,40,1,343,355,404,433,346.33,1,433
1586,37,1,343,294,404,294,294,1,393
6827,43,1,376,306,404,341,330.8,2,393
7165,37,0,343,355,404,580,486,1,580
2914,42,1,343,355,570,570,415.13,1,393
4271,27,0,343,355,451,451,451,1,393
8470,37,1,343,355,404,428,428,1,428
1609,27,0,343,355,404,467,467,1,467
4294,32,1,343,355,370,370,370,1,393
4440,25,0,343,355,472,472,390.33,1,393
5768,32,1,277,355,286,281.5,285.67,2,393
358,55,1,315,355,404,315,309.5,1,393
1563,43,1,373,355,404,373,334.33,1,393
6850,48,1,343,325,404,324.5,324,2,393
6973,43,1,312,282,309,301,281.67,3,393
5522,35,0,343,355,404,384,353.5,0,393
8247,37,1,343,355,404,434,434,1,434
4749,52,0,343,355,404,570,570,1,570
5330,47,1,343,355,330,330,330,1,393
8579,32,1,315,355,404,315,315,1,393
1500,52,1,278.5,355,265,271.75,259.38,4,393
4357,67,1,343,355,404,556,556,1,556
527,42,0,343,355,517,517,517,1,393
8685,21,0,343,355,405,405,405,1,393
1546,41,0,336,314.5,404,321.67,321.75,3,393
2628,21,0,343,355,404,384,377,1,393
7643,37,1,327,355,404,327,327,1,393
4311,32,1,343,436,404,436,436,1,393
8639,32,1,343,355,404,452,452,1,452
1692,42,0,343,355,404,604,604,1,604
3229,53,1,343,355,404,384,352.25,0,393
3020,34,1,343,355,404,384,333,0,393
7497,37,1,343,355,404,442,442,1,442
916,27,1,343,355,404,521,521,1,521
2582,26,0,343,379,423,401,379,2,393
5831,47,1,343,355,404,384,335,0,393
3275,21,1,343,355,404,384,243.33,0,393
7451,45,1,343,355,404,437,360.33,1,437
8533,47,1,343,355,404,384,391.5,0,393
962,5,1,343,355,404,384,377,0,393
4895,42,0,343,355,404,583,583,1,583
8387,37,1,343,355,404,345,345,1,345
26,47,1,343,355,404,495,495,1,495
272,33,1,343,355,404,344,305,1,344
6223,43,1,343,367,404,367,324,1,393
1108,42,1,343,362,404,362,362,1,393
1354,22,0,346,355,404,322,304,2,298
7059,74,1,343,355,404,516,516,1,516
2436,36,1,343,355,430,430,320,1,393
7305,37,1,343,355,404,352,352,1,352
5977,27,0,343,355,404,384,346,0,393
7909,37,1,343,355,512,493.5,493.5,2,475
2170,47,1,343,355,404,267,267,1,267
6913,29,0,343,355,404,462,375.5,1,462
2668,47,1,343,355,404,369,369,1,369
3166,21,1,343,355,404,413,413,1,413
7411,52,1,343,355,404,384,408,0,393
3664,42,1,343,355,404,384,457,0,393
7388,44,0,343,355,490,490,441.5,1,393
3189,33,1,343,355,404,289,289,1,289
6392,21,0,343,381,427,404,380.75,2,393
6890,37,0,320,355,404,320,320,1,393
2691,47,1,386,372,404,379,379,2,393
3687,52,1,343,355,293,293.5,293.5,2,294
770,45,0,390,355,404,390,301.93,1,393
3856,37,0,343,355,404,344,344,1,344
8078,55,1,343,355,404,321,320.67,1,321
4663,20,0,343,355,386,357.5,352.2,2,393
6412,52,1,343,355,404,406,406,1,406
2001,35,1,364,336,404,350,322.93,2,393
2499,37,1,343,355,404,384,377,1,393
4165,72,1,482,355,515,498.5,515,2,393
5914,33,1,343,355,404,384,317.67,0,393
8101,21,0,343,355,414,414,414,1,393
5937,42,1,343,319,361,340,317,2,393
6435,13,1,343,355,404,387,351,1,387
1978,35,1,343,355,404,384,417,0,393
4142,27,1,357,357,404,357,357,2,393
1194,19,0,343,355,465,412.33,385.8,3,386
6604,32,1,343,355,404,428,428,1,428
3358,35,1,343,355,404,375,339.67,1,375
8164,37,1,343,355,477,440.5,440.5,2,404
4334,27,0,343,428,404,428,460,1,393
4832,27,0,343,355,442,442,442,1,393
5745,32,1,343,355,404,446,446,1,446
8662,32,1,343,355,404,359,359,1,359
1417,37,1,343,355,393,393,393,1,393
1915,35,1,343,355,252,252,242.5,1,393
7666,37,1,343,355,404,384,318,0,393
504,42,0,343,355,404,384,365,0,393
3836,52,1,343,355,404,358,358,1,358
8058,32,1,349,355,404,349,444.67,1,393
4726,32,0,343,318,404,318,318,1,393
5224,52,0,343,355,404,468,392.6,1,468
8556,33,0,357,355,404,357,344,1,393
5353,42,1,343,355,404,462,397,1,462
896,34,1,350,355,404,350,328,1,393
1025,35,1,343,355,404,451,401,1,451
1523,33,0,343,355,404,373,348,1,373
2021,32,1,343,355,404,500,500,1,500
7580,52,0,343,355,570,570,570,1,393
3252,34,1,343,249,404,249,249.18,1,393
833,27,1,343,355,552,552,552,1,393
1088,32,0,343,355,589,589,589,1,393
7082,42,0,343,355,498,498,498,1,393
4918,37,0,343,355,404,384,399,0,393
5416,32,1,343,355,404,384,356,0,393
2997,57,1,343,355,404,384,457,0,393
4769,37,0,343,341,404,341,439,1,393
5808,40,1,343,355,404,268,268,1,268
441,21,1,343,355,404,384,377,1,393
7474,56,1,343,355,440,440,440,2,393
939,57,1,343,355,577,577,577,1,393
7972,43,0,343,355,404,384,292.5,0,393
5310,57,1,343,355,404,384,359,0,393
2605,42,1,343,355,404,384,367,0,393
3644,42,1,343,355,404,472,472,1,472
49,42,1,343,355,404,387,387,1,387
1131,47,1,442,347,404,362,327.56,4,312
2213,57,1,343,355,562,562,562,1,393
7494,52,1,343,355,404,311,311,1,311
6830,34,1,376,355,448,412,412,2,393
1921,47,1,343,355,404,384,412,0,393
3913,21,1,343,342,342,342,342,2,393
1898,29,0,332,332,404,332,332,2,393
6853,35,1,343,355,335,335,360,1,393
2562,42,1,343,355,404,406,406,1,406
4792,47,1,394,355,404,394,394,1,393
5456,52,1,343,441,445,442.33,442.33,3,393
378,32,1,343,474,404,474,474,1,393
1042,52,0,343,355,382,382,382,1,393
1875,53,1,343,285,404,285,285,1,393
2539,45,0,292,306,404,299,292,2,393
547,21,0,343,355,404,384,378,0,393
4815,26,0,343,355,429,429,382.67,1,393
5479,35,0,343,355,471,471,387.33,1,393
401,16,0,343,355,420,420,368.5,1,393
524,37,1,343,355,404,391,391,1,391
1065,47,1,343,355,487,487,487,1,393
6807,47,0,343,355,535,535,535,1,393
8327,37,1,343,355,404,300,300,1,300
501,37,1,320,355,404,320,320,1,393
8304,35,0,343,326,404,326,323.5,1,393
6312,32,1,343,355,404,307,307,1,307
8373,24,1,343,355,541,541,333.29,1,393
8350,37,1,343,392,404,392,392,1,393
4251,42,0,343,355,404,384,377,1,393
4500,42,1,343,355,404,287,287,1,287
919,43,0,343,355,460,460,460,1,393
1998,21,0,385,355,404,385,385,1,393
4892,23,0,343,443,380,411.5,380.14,2,393
6515,62,1,343,355,404,427,427,1,427
7394,32,1,343,355,404,384,323,0,393
1357,37,0,343,355,404,384,584,0,393
8035,47,0,343,355,557,557,557,1,393
5874,62,1,343,355,404,307,307,1,307
965,45,1,343,355,404,282,273,1,282
6953,43,1,343,366,404,366,340,1,393
4938,57,1,343,355,404,394,394,1,394
6020,47,1,343,383,404,383,383,1,393
7348,26,1,343,345,398,371.5,336.6,2,393
1606,52,0,343,355,575,575,575,1,393
7889,18,1,343,355,404,384,377,0,393
6266,27,0,343,355,404,384,552,0,393
6561,25,0,343,355,404,384,399.5,0,393
4995,23,0,343,355,470,470,498,1,393
5333,42,1,343,355,404,480,480,1,480
424,25,0,343,355,440,440,331.43,1,393
2831,48,1,343,268,404,293.5,267.64,2,319
3080,45,1,343,408,404,408,374,1,393
3418,42,1,343,355,404,477,477,1,477
5433,30,1,343,355,404,375,391,1,375
5974,25,0,343,317,404,317,317,1,393
816,42,1,343,355,404,415,415,1,415
2439,32,1,340,355,404,340,340,1,393
2980,0,1,343,355,404,384,701,0,393
4454,47,1,343,337,404,337,309.5,1,393
2877,47,1,343,310,404,310,310,1,393
5041,27,1,343,355,404,384,392.83,0,393
3372,49,1,311,355,404,336,336,2,361
3959,42,1,343,355,404,367,367,1,367
6415,26,0,343,355,404,550,449.8,1,550
1506,25,1,343,355,404,313,275.5,1,313
7079,43,0,343,402,404,402,390.83,1,393
2336,57,1,358,355,404,358,358,1,393
3498,52,1,343,355,476,476,476,1,393
4351,27,0,343,355,404,482,510,1,482
5064,38,0,343,355,404,303,278.25,1,303
2359,47,1,343,355,404,335,335,1,335
