PARTICIPANT_ID,AGE,GENDER,AvgTimeForMontrealMarathon2012,AvgTimeForMontrealMarathon2013,AvgTimeForMontrealMarathon2014,AvgTimeInAllMarathons,AvgTimeInAllEvents,TotalNoOfMarathonEvents,AvgTimeForMontrealMarathon2015
7791,28,1,0,0,145.33,145.33,354.33,1,0
7792,24,1,0,184.5,0,184.5,184.5,1,0
7793,27,1,0,306,0,306,306,1,0
7794,37,1,0,0,0,327,327,1,327
7795,42,-1,0,0,367,367,367,1,0
7796,32,1,0,44.71,51.29,96,177.29,3,0
7797,29,1,0,0,172.5,172.5,336,1,0
7798,42,-1,0,0,349,349,349,1,0
7799,27,1,0,0,0,0,244,0,0
7800,43,1,0,0,0,0,169,2,0
7801,32,1,131.67,0,0,131.67,250.33,1,0
7802,42,1,0,0,0,368,368,1,368
7803,37,1,0,0,0,368,368,1,368
7804,37,1,0,0,0,480,480,1,480
7805,44,1,0,0,0,132.13,211.13,3,40.88
7806,47,1,0,0,0,540,540,1,540
7807,21,-1,0,367,0,367,367,1,0
7808,33,1,0,0,0,0,204.67,1,0
7809,22,1,0,0,0,233.5,340.5,1,233.5
7810,47,1,0,0,0,0,303,0,0
7811,39,1,0,231,0,231,441,1,0
7812,57,1,0,0,0,372,372,1,372
7813,37,-1,0,0,483,483,483,1,0
7814,37,1,0,0,0,349,349,1,349
7815,32,1,0,325,0,325,325,1,0
7816,21,-1,0,360,0,360,360,1,0
7817,34,1,0,0,17.38,33.5,117.19,2,0
7818,53,1,0,0,0,0,373,0,0
7819,21,1,0,331,0,331,331,1,0
7820,31,1,21.18,19.82,0,41,55.59,2,0
7821,21,1,0,0,0,312,312,1,312
7822,52,-1,0,0,441,441,441,1,0
7823,27,-1,0,0,0,423,423,1,423
7824,27,1,0,315,0,315,315,1,0
7825,42,-1,0,0,0,145.67,390,1,145.67
7826,45,-1,0,0,0,183,328,1,183
7827,13,1,31.83,0,0,31.83,211.5,2,0
7828,62,1,0,0,0,0,570,0,0
7829,22,-1,0,100,0,100,403.5,1,0
7830,33,1,27.92,0,0,56.38,223.31,3,0
7831,21,-1,0,96.33,0,96.33,96.33,2,0
7832,34,1,0,0,50.43,105,286,2,54.57
7833,44,-1,0,0,237,237,411.5,1,0
7834,27,1,0,0,0,493,493,1,493
7835,38,-1,0,81.89,0,81.89,504.22,1,0
7836,32,-1,318,0,0,318,318,1,0
7837,47,-1,0,0,594,594,594,1,0
7838,37,-1,11.14,11.66,0,22.79,213.93,4,0
7839,42,1,0,0,0,402,402,1,402
7840,37,1,0,338,0,338,338,1,0
7841,21,1,0,132,121.67,372,372,3,118.33
7842,42,-1,0,0,0,0,330,0,0
7843,45,-1,0,0,0,128.33,350,1,128.33
7844,21,1,0,0,0,0,0,1,0
7845,27,1,0,0,0,316,316,1,316
7846,30,1,0,0,0,128.5,242,1,128.5
7847,21,-1,382,0,0,382,382,1,0
7848,22,1,0,0,0,41.13,133.25,1,41.13
7849,37,1,0,0,343,343,343,1,0
7850,27,1,0,0,0,398,398,1,398
7851,32,1,0,269,0,269,269,1,0
7852,47,-1,0,0,0,477,477,1,477
7853,21,1,0,0,0,398,398,1,398
7854,42,1,0,0,0,0,84,2,0
7855,32,-1,0,0,0,481,481,1,481
7856,37,1,0,0,0,463,463,1,463
7857,42,1,0,57.17,70.83,128,286.33,2,0
7858,37,1,0,0,0,151,389.33,1,151
7859,52,1,0,0,0,375,375,1,375
7860,32,1,0,0,0,377,377,1,377
7861,42,1,0,350,0,350,350,1,0
7862,37,1,0,0,238.5,238.5,238.5,2,0
7863,21,-1,0,0,0,524,524,1,524
7864,42,-1,0,0,0,337,337,1,337
7865,47,1,0,0,0,301,301,1,301
7866,36,1,0,0,69.75,69.75,212.5,1,0
7867,22,-1,0,0,0,172.5,322,1,172.5
7868,37,1,0,0,0,446,446,1,446
7869,40,-1,139.67,141.67,0,281.33,395.33,2,0
7870,47,1,0,0,0,444,444,1,444
7871,37,1,0,0,0,0,489,0,0
7872,27,1,0,0,0,0,403,0,0
7873,52,1,401,0,0,401,401,1,0
7874,42,1,0,0,0,0,324,0,0
7875,37,1,44.86,49.29,0,94.14,178.57,3,0
7876,32,-1,0,0,0,471,471,1,471
7877,30,1,0,0,17,17,108.15,2,0
7878,67,1,0,0,0,513,513,1,513
7879,35,1,0,33.9,0,66.8,151,2,32.9
7880,32,1,0,0,0,364,364,1,364
7881,43,1,0,0,0,0,238,0,0
7882,32,-1,0,0,289,289,568,1,0
7883,42,1,19,18.25,19.31,56.56,254.38,4,0
7884,30,1,54.2,52.2,0,106.4,254.2,2,0
7885,43,1,0,0,103.67,103.67,264,1,0
7886,36,-1,0,0,0,0,151,0,0
7887,27,1,348,0,0,348,348,1,0
7888,32,-1,0,0,0,0,413,0,0
7889,15,1,0,0,0,0,0,0,0
7890,35,1,0,147,0,147,263.5,1,0
7891,27,1,0,0,448,448,448,1,0
7892,27,1,0,0,0,0,364,0,0
7893,43,1,0,0,0,213.67,309.67,2,109
7894,37,1,0,470,0,470,470,1,0
7895,35,1,0,0,0,136.5,258,1,136.5
7896,21,1,0,154.5,0,154.5,300,1,0
7897,45,1,190.5,0,0,190.5,369.5,1,0
7898,21,1,0,0,499,499,499,1,0
7899,42,1,0,0,0,0,0,0,0
7900,42,-1,0,0,0,517,517,1,517
7901,55,1,0,0,139,139,253.75,3,0
7902,37,1,0,0,0,0,469,0,0
7903,37,1,0,389,0,389,389,1,0
7904,32,-1,0,0,0,0,361,0,0
7905,37,1,0,0,355,355,355,1,0
7906,33,1,0,0,0,132,240,1,132
7907,29,1,0,0,0,0,116.8,2,0
7908,26,1,0,62.71,0,62.71,214.29,2,0
7909,37,1,0,0,256,493.5,493.5,2,237.5
7910,27,-1,0,0,0,203.5,417.5,1,203.5
7911,42,1,0,0,0,0,293,0,0
7912,42,1,0,0,0,0,450,0,0
7913,51,1,86.5,0,0,170,241.75,2,83.5
7914,32,1,368,0,0,368,368,1,0
7915,33,1,0,0,69.6,69.6,251,2,0
7916,42,1,0,0,0,0,575,0,0
7917,37,1,0,0,0,58,288,1,58
7918,35,-1,0,0,74.6,74.6,284.8,1,0
7919,21,1,0,0,0,304,304,1,304
7920,36,-1,0,0,148.67,148.67,257,2,0
7921,27,1,0,0,0,0,568,0,0
7922,34,1,0,0,81.75,81.75,278.75,1,0
7923,36,-1,0,0,138.67,188,300.67,2,49.33
7924,52,1,0,0,0,428,428,1,428
7925,32,1,0,0,388,388,388,1,0
7926,21,1,221,206,0,427,427,2,0
7927,27,-1,0,381,0,381,381,1,0
7928,42,1,289,0,0,289,289,1,0
7929,27,-1,0,0,428,428,428,1,0
7930,37,1,0,0,382,382,382,1,0
7931,37,-1,0,328,0,328,328,1,0
7932,45,1,13.57,0,0,98,190.52,12,0
7933,39,-1,0,0,0,235,235,2,235
7934,27,-1,190.5,0,0,190.5,363.5,1,0
7935,47,1,0,0,413,413,413,1,0
7936,20,1,0,0,0,0,202.71,0,0
7937,37,-1,0,0,0,461,461,1,461
7938,27,-1,0,0,0,205.5,352.5,1,205.5
7939,52,1,350,0,0,350,350,1,0
7940,53,1,0,31,0,31,241.42,2,0
7941,47,-1,0,0,0,505,505,1,505
7942,42,1,0,0,0,477,477,1,477
7943,37,1,0,0,0,389,389,1,389
7944,33,-1,0,0,205.5,205.5,377,1,0
7945,42,1,0,0,0,470,470,1,470
7946,37,-1,0,0,546,546,546,1,0
7947,35,-1,0,0,0,247,352.33,2,121
7948,43,1,0,0,0,83.67,229.33,1,83.67
7949,47,1,0,0,0,306,306,1,306
7950,21,-1,0,86.2,98.6,184.8,258.8,2,0
7951,27,1,398,0,0,398,398,1,0
7952,47,-1,0,0,0,411,411,1,411
7953,33,1,0,0,0,154,348.5,1,0
7954,47,1,0,0,133.5,271,271,2,137.5
7955,27,1,0,0,0,527,527,1,527
7956,34,-1,0,213.5,0,213.5,397.5,1,0
7957,52,1,317,0,0,317,317,1,0
7958,37,1,0,0,0,323,323,1,323
7959,46,1,65.89,0,0,65.89,250.44,2,0
7960,42,-1,0,0,0,0,340,0,0
7961,44,1,0,0,0,72.29,387,1,72.29
7962,32,1,0,324,0,324,324,1,0
7963,32,1,0,0,317,317,317,1,0
7964,45,-1,0,0,276,276,462,1,0
7965,39,1,61.33,0,0,61.33,115.67,3,0
7966,42,-1,0,0,0,510,510,1,510
7967,25,1,0,0,0,0,226,0,0
7968,33,1,0,79.5,0,79.5,215.5,2,0
7969,42,1,0,0,0,480,480,1,480
7970,37,-1,106.67,103.67,113.67,324,324,3,0
7971,43,1,19.75,0,0,19.75,123.25,1,0
7972,43,-1,0,0,0,0,292.5,0,0
7973,42,1,0,0,0,409,409,1,409
7974,62,1,0,0,0,0,0,1,0
7975,57,1,0,0,0,260,260,1,260
7976,50,1,0,0,0,97.17,310.17,2,49.83
7977,49,1,0,0,200.5,354.5,354.5,2,0
7978,42,1,0,0,157,157,438,1,0
7979,32,1,0,0,0,407,407,1,407
7980,35,1,0,109,0,218,313.67,2,109
7981,42,1,0,0,0,377,377,1,377
7982,32,1,0,298,0,298,298,1,0
7983,57,1,0,0,0,334,334,1,334
7984,33,-1,0,0,0,0,410,0,0
7985,42,1,42.29,0,0,42.29,197.14,3,0
7986,32,1,0,276,0,276,276,1,0
7987,32,1,0,0,0,285,285,1,285
7988,34,0,0,83.25,0,83.25,336,1,0
7989,42,-1,0,85,0,85,301.6,1,0
7990,37,-1,0,406,0,406,406,1,0
7991,62,1,0,0,299,299,299,1,0
7992,39,-1,0,0,0,301.5,301.5,1,301.5
7993,47,1,0,0,0,478,478,1,478
7994,47,1,0,183.5,0,183.5,349,1,0
7995,47,-1,0,0,0,268,506,1,268
7996,16,1,0,0,0,0,210.5,1,0
7997,43,1,113.67,0,0,113.67,199,1,0
7998,52,-1,0,0,0,0,430,0,0
7999,32,1,0,0,0,0,508,0,0
8000,36,0,124,0,0,124,224.67,1,0
8001,37,1,0,0,371,371,371,1,0
8002,27,1,0,0,0,0,514,0,0
8003,21,1,0,0,0,0,250,0,0
8004,46,1,0,0,0,95.67,188.67,2,95.67
8005,53,1,0,0,48.71,48.71,285.71,1,0
8006,49,-1,0,85.8,0,85.8,380.4,1,0
8007,41,1,0,0,0,99.5,346.25,1,99.5
8008,35,-1,0,0,0,0,0,0,0
8009,47,1,0,0,526,526,526,1,0
8010,21,1,0,0,0,345,345,1,345
8011,27,1,0,0,0,0,548,0,0
8012,37,-1,0,279,0,279,279,1,0
8013,32,-1,0,363,0,363,363,1,0
8014,70,1,0,0,0,293.5,293.5,2,293.5
8015,52,1,0,368,0,368,368,1,0
8016,21,1,0,0,0,0,427,0,0
8017,21,1,283,0,0,283,283,1,0
8018,67,1,0,0,0,0,366,0,0
8019,29,-1,55.5,0,0,55.5,104.67,3,0
8020,27,1,0,331,0,331,331,1,0
8021,43,1,0,0,0,223.5,389.5,1,223.5
8022,37,-1,0,0,0,444,444,1,444
8023,27,1,0,0,436,436,436,1,0
8024,32,1,327,0,0,327,327,1,0
8025,21,1,0,0,0,0,425,0,0
8026,21,1,0,0,314,314,314,1,0
8027,42,-1,0,0,0,0,536,0,0
8028,37,1,0,0,0,391,391,1,391
8029,27,1,0,0,0,0,551,0,0
8030,32,1,365,0,0,365,365,1,0
8031,27,1,335,0,0,335,335,1,0
8032,39,1,26.67,22.87,0,49.53,133.67,4,0
8033,21,1,0,0,0,366,366,1,366
8034,32,1,0,0,0,0,300,0,0
8035,47,-1,0,0,557,557,557,1,0
8036,27,-1,0,0,0,0,0,1,0
8037,37,-1,409,0,0,409,409,1,0
8038,21,1,0,0,0,421,421,1,421
8039,27,1,108.33,0,0,228,228,2,0
8040,32,-1,83.25,0,0,172,278.75,2,0
8041,27,-1,0,0,501,501,501,1,0
8042,32,-1,0,253,0,253,489,1,0
8043,37,1,0,0,0,227.5,395,1,227.5
8044,42,1,23.63,0,0,64,191.69,8,0
8045,32,1,0,0,0,345,345,1,345
8046,32,1,0,129.33,0,129.33,399.33,1,0
8047,34,-1,18.95,0,0,18.95,317.89,1,0
8048,27,1,0,0,0,399,399,1,399
8049,28,-1,0,0,235.5,235.5,402,1,0
8050,42,-1,0,0,355,355,355,1,0
8051,52,1,0,355,0,355,355,1,0
8052,32,1,0,0,54,54,54,1,0
8053,34,1,0,48,0,48,125.71,1,0
8054,42,1,0,0,269,531,531,2,262
8055,37,-1,0,0,0,443,443,1,443
8056,33,-1,0,0,0,0,320.33,0,0
8057,42,-1,0,0,77.2,77.2,268.2,1,0
8058,32,1,116.33,0,0,116.33,444.67,1,0
8059,37,1,0,0,0,309,309,1,309
8060,30,-1,0,29.79,0,29.79,216.07,2,0
8061,52,-1,0,348,0,348,348,1,0
8062,33,1,0,0,128.33,128.33,311.67,1,0
8063,44,1,0,0,55.88,55.88,234.5,1,0
8064,32,1,0,350,0,350,350,1,0
8065,47,1,0,0,0,366,366,1,366
8066,29,-1,0,178.5,0,178.5,178.5,1,0
8067,35,-1,83.75,0,0,83.75,286.75,1,0
8068,21,1,0,0,0,334,334,1,334
8069,35,-1,0,0,69.2,134.8,254,3,0
8070,42,-1,0,0,81.83,81.83,243,1,0
8071,21,1,0,166.5,0,166.5,303.5,1,0
8072,32,1,0,0,204,204,371,1,0
8073,21,1,0,0,0,353,353,1,353
8074,35,1,36.75,0,34.63,104.38,204.38,4,0
8075,32,-1,0,0,0,395,395,1,395
8076,42,1,0,0,0,0,366,0,0
8077,27,1,0,0,337,337,337,1,0
8078,55,1,0,0,0,0,213.67,1,0
8079,37,1,0,0,0,340,340,1,340
8080,37,1,202,0,0,202,202,2,0
8081,33,1,0,0,0,0,56.73,1,0
8082,57,1,0,0,0,0,361,0,0
8083,47,-1,0,0,0,0,0,1,0
8084,30,-1,188.5,0,0,188.5,343.5,1,0
8085,42,1,0,0,0,0,373,0,0
8086,37,1,0,308,0,308,308,1,0
8087,57,1,0,0,0,0,331,0,0
8088,27,-1,0,0,0,471,471,1,471
8089,44,1,0,0,0,100.5,164,1,100.5
8090,21,-1,393,0,0,393,393,1,0
8091,52,-1,0,0,0,0,431,0,0
8092,42,1,86.67,87,95.67,269.33,269.33,3,0
8093,32,-1,0,0,474,474,474,1,0
8094,27,-1,0,152.33,0,309.33,309.33,2,157
8095,52,1,0,0,0,368,368,1,368
8096,24,-1,0,51.67,52.33,104,295,2,0
8097,47,1,286,0,0,286,286,1,0
8098,35,1,0,92.5,97.75,282,370.75,3,91.75
8099,27,-1,391,0,0,391,391,1,0
8100,42,-1,0,0,0,0,0,1,0
8101,21,-1,0,0,414,414,414,1,0
8102,35,1,165.5,0,0,165.5,312,1,0
8103,37,-1,0,0,0,324,324,1,324
8104,32,1,0,0,49.29,49.29,134.86,2,0
8105,27,1,0,0,0,0,272,0,0
8106,42,1,0,0,0,0,464,0,0
8107,37,1,0,399,0,399,399,1,0
8108,32,1,75.75,0,0,75.75,217,1,0
8109,47,1,0,450,0,450,450,1,0
8110,46,1,25.31,0,0,25.31,76.15,1,0
8111,47,1,0,0,357,357,357,1,0
8112,23,1,0,0,143.67,143.67,383,1,0
8113,37,1,0,0,0,299,299,1,299
8114,24,-1,50.29,0,0,50.29,283,1,0
8115,37,1,0,0,511,511,511,1,0
8116,27,1,0,0,0,476,476,1,476
8117,47,1,0,0,0,434,434,1,434
8118,32,1,0,0,0,492,492,1,492
8119,56,1,0,0,122.25,212.25,212.25,4,0
8120,56,1,0,0,43.38,83.25,241.75,4,0
8121,28,-1,0,0,26.53,26.53,191.59,1,0
8122,27,1,0,0,0,461,461,1,461
8123,47,-1,0,0,0,0,612,0,0
8124,27,1,0,0,295,295,295,1,0
8125,41,1,0,0,0,0,150.8,2,0
8126,32,1,334,0,0,334,334,1,0
8127,31,1,22.79,0,18.43,81.36,175,4,22
8128,52,1,31.67,0,0,31.67,64,2,0
8129,42,1,0,124,0,124,124,1,0
8130,27,1,0,0,0,300,300,1,300
8131,35,1,0,0,0,175.67,291,1,175.67
8132,73,1,0,0,0,224,224,1,224
8133,42,1,0,0,0,0,489,0,0
8134,26,1,0,0,132.67,132.67,243.67,2,0
8135,32,-1,0,0,0,402,402,1,402
8136,21,1,0,0,411,411,411,1,0
8137,47,1,0,0,0,488,488,1,488
8138,40,1,0,107.33,115.67,223,328.67,2,0
8139,34,1,0,0,78,78,254.75,1,0
8140,42,-1,0,0,120.5,120.5,391,1,0
8141,42,1,0,0,316,316,316,1,0
8142,32,1,0,0,473,473,473,1,0
8143,29,-1,0,0,0,0,416.5,0,0
8144,52,-1,201,0,0,201,485.5,1,0
8145,33,-1,0,0,0,210.5,383.5,1,210.5
8146,36,1,0,0,0,172.33,448.67,1,172.33
8147,32,1,0,0,432,432,432,1,0
8148,27,-1,0,0,0,0,335,0,0
8149,43,1,0,0,0,125,330.33,1,125
8150,43,-1,59.33,61.67,0,121,294.67,2,0
8151,33,-1,0,51.14,0,51.14,190.57,1,0
8152,27,1,0,0,391,391,391,1,0
8153,32,1,0,0,536,536,536,1,0
8154,45,1,0,0,0,165.5,299.5,1,165.5
8155,57,1,0,0,0,545,545,1,545
8156,42,1,41.38,0,0,85.63,270.63,2,0
8157,45,1,0,0,0,83,233.33,1,83
8158,39,1,0,0,41.88,82.75,290.25,2,40.88
8159,32,1,0,0,303,303,303,1,0
8160,38,-1,0,0,117.33,117.33,117.33,3,0
8161,47,1,0,0,479,479,479,1,0
8162,37,-1,0,163.5,184,347.5,347.5,2,0
8163,27,-1,195,0,0,195,398,1,0
8164,37,1,0,0,238.5,440.5,440.5,2,202
8165,32,-1,0,0,365,365,365,1,0
8166,47,1,0,0,478,478,478,1,0
8167,23,1,0,0,0,31.22,252.44,1,31.22
8168,32,-1,0,0,0,0,426,0,0
8169,37,1,0,0,0,0,268.5,0,0
8170,37,-1,0,0,538,538,538,1,0
8171,25,1,80.25,0,0,80.25,80.25,2,0
8172,37,1,0,0,0,264,264,1,264
8173,37,1,0,0,0,465,465,1,465
8174,21,-1,0,193.5,0,193.5,344.5,1,0
8175,36,1,26.07,25.6,28.87,106.4,330.8,4,25.87
8176,53,-1,0,0,0,0,484,0,0
8177,54,-1,0,0,0,234,462,1,234
8178,21,-1,0,0,0,0,363,0,0
8179,47,-1,0,0,272.5,272.5,272.5,2,0
8180,27,1,0,0,0,349,349,1,349
8181,21,1,199.5,194,0,393.5,393.5,2,0
8182,36,-1,64,0,0,119.33,220.17,4,0
8183,46,-1,0,0,0,0,255.8,0,0
8184,57,1,0,0,0,421,421,1,421
8185,32,1,0,0,0,0,0,1,0
8186,43,1,0,0,0,0,133,1,0
8187,57,1,0,158.5,0,158.5,158.5,1,0
8188,37,1,0,0,0,0,335,0,0
8189,53,1,0,0,0,0,278.5,0,0
8190,23,1,0,0,0,76.25,262.75,1,76.25
8191,48,1,0,0,0,120.67,356.67,1,120.67
8192,52,1,0,0,0,0,303,0,0
8193,57,1,0,0,277.5,277.5,588.5,1,0
8194,37,-1,0,0,496,496,496,1,0
8195,37,1,346,0,0,346,346,1,0
8196,42,-1,0,0,499,499,499,1,0
8197,17,1,0,0,0,205.67,506,1,205.67
8198,27,1,0,0,0,305,305,1,305
8199,42,1,158.5,0,0,158.5,158.5,2,0
8200,21,1,0,0,0,538,538,1,538
8201,43,1,0,0,0,193,324.5,1,193
8202,27,1,0,0,468,468,468,1,0
8203,52,1,0,37.44,0,37.44,264.89,1,0
8204,27,1,0,0,43,79.71,79.71,4,0
8205,35,1,0,0,0,35.13,289,1,35.13
8206,47,1,0,0,487,487,487,1,0
8207,32,-1,169.5,169.5,0,339,339,2,0
8208,33,1,0,85.25,0,173.5,308,2,0
8209,62,1,0,0,0,363,363,1,363
8210,47,1,0,0,0,324,324,1,324
8211,25,1,38.4,79.6,0,118,118,2,0
8212,43,-1,0,0,246,246,421,1,0
8213,62,-1,62.17,61.5,0,123.67,299.33,3,0
8214,47,-1,0,0,383,383,383,1,0
8215,27,-1,21.56,0,0,41.13,152.81,2,0
8216,42,1,0,0,0,0,312,0,0
8217,33,1,0,0,0,153.5,285.5,1,153.5
8218,54,1,17.64,0,0,17.64,234.05,2,0
8219,35,1,0,31.11,0,31.11,218.22,2,0
8220,47,1,0,0,0,395,395,1,395
8221,37,1,0,0,51.64,51.64,178.36,6,0
8222,57,1,0,0,0,431,431,1,431
8223,37,-1,0,0,384,384,384,1,0
8224,37,1,0,0,291,291,291,1,0
8225,37,1,0,0,0,0,364,0,0
8226,42,1,0,0,0,338,338,1,338
8227,21,-1,0,502,0,502,502,1,0
8228,37,-1,0,0,0,412,412,1,412
8229,21,1,0,0,0,442,442,1,442
8230,37,1,0,0,0,317,317,1,317
8231,27,-1,0,0,0,481,481,1,481
8232,37,1,0,0,0,478,478,1,478
8233,13,0,0,75,0,75,250,1,0
8234,21,1,405,0,0,405,405,1,0
8235,42,1,106,0,0,106,319.33,1,0
8236,43,1,67.17,0,0,67.17,334.5,1,0
8237,53,1,49.14,0,0,49.14,273.86,1,0
8238,35,-1,0,0,0,0,246,0,0
8239,37,-1,0,0,120.5,120.5,393.5,1,0
8240,35,1,0,0,62.33,62.33,62.33,1,0
8241,37,1,0,129.33,0,129.33,246,1,0
8242,32,1,0,0,354,354,354,1,0
8243,42,-1,0,366,0,366,366,1,0
8244,53,1,0,0,0,399.5,399.5,2,215
8245,43,1,10,9.44,0,29,108.63,6,0
8246,42,1,0,0,0,0,494,0,0
8247,37,1,0,0,0,434,434,1,434
8248,32,1,0,0,0,601,601,1,601
8249,21,1,0,0,0,605,605,1,605
8250,37,1,0,287,0,287,287,1,0
8251,32,1,0,0,0,0,0,1,0
8252,47,1,0,0,410,410,410,1,0
8253,35,1,0,0,0,161,291.5,1,161
8254,57,-1,0,321,0,321,321,1,0
8255,43,1,0,0,0,276,489.5,1,276
8256,33,1,0,0,0,26.13,127.63,2,26.13
8257,35,1,0,0,0,96,258,1,96
8258,62,1,0,0,146,146,374.67,1,0
8259,39,-1,39.38,0,0,39.38,198.63,1,0
8260,58,1,36.3,0,0,36.3,357.5,1,0
8261,6,1,0,0,0,0,0,0,0
8262,54,1,71.2,0,0,146.4,211,2,0
8263,48,1,0,0,0,0,250.9,1,0
8264,42,1,0,0,0,483,483,1,483
8265,57,-1,367,0,0,367,367,1,0
8266,47,-1,0,0,0,0,383,0,0
8267,33,-1,0,96.75,0,96.75,331.75,1,0
8268,33,1,0,0,0,0,168,1,0
8269,56,1,0,0,75.75,75.75,239.25,1,0
8270,47,1,0,0,0,435,435,1,435
8271,35,1,0,0,238,238,409,1,0
8272,27,1,0,0,0,370,370,1,370
8273,34,1,0,87.75,0,87.75,321.75,1,0
8274,33,1,0,0,0,152,287,1,152
8275,46,-1,27.93,29.64,0,57.57,261.36,3,0
8276,57,1,307,0,0,307,307,1,0
8277,53,1,0,0,0,27,242.08,1,27
8278,57,1,0,0,0,0,299,0,0
8279,52,1,0,0,497,497,497,1,0
8280,32,1,0,0,0,264,264,1,264
8281,52,1,0,0,0,0,266,0,0
8282,42,1,0,0,0,0,593,0,0
8283,21,-1,0,384,0,384,384,1,0
8284,35,-1,0,15.13,0,15.13,307.29,2,0
8285,37,-1,0,0,0,0,310,0,0
8286,47,1,0,0,0,0,424,0,0
8287,47,1,0,0,0,347,347,1,347
8288,37,-1,0,339,0,339,339,1,0
8289,27,1,0,0,313,313,313,1,0
8290,52,1,0,336,0,336,336,1,0
8291,37,1,0,0,432,432,432,1,0
8292,21,1,0,0,0,457,457,1,457
8293,21,1,0,0,0,346,346,1,346
8294,43,1,0,198,0,422,422,2,0
8295,42,-1,0,0,0,467,467,1,467
8296,47,1,0,0,0,523,523,1,523
8297,32,-1,56.83,0,0,56.83,194.67,1,0
8298,27,1,0,0,521,521,521,1,0
8299,21,-1,395,0,0,395,395,1,0
8300,43,-1,0,94.5,0,94.5,333.25,1,0
8301,32,1,0,323,0,323,323,1,0
8302,42,1,0,94.75,122.25,217,397.25,2,0
8303,18,-1,0,0,0,234,444.5,1,234
8304,35,-1,0,163,0,163,323.5,1,0
8305,23,-1,0,0,34.67,34.67,268.56,2,0
8306,44,1,0,70,0,70,137.5,1,0
8307,67,1,0,407,0,407,407,1,0
8308,27,1,0,160.5,0,160.5,160.5,2,0
8309,52,-1,0,0,0,246,246,3,133.33
8310,32,-1,0,0,0,0,301.83,0,0
8311,47,1,0,0,0,412,412,1,412
8312,27,-1,0,470,0,470,470,1,0
8313,30,-1,0,0,46,46,124.22,2,0
8314,27,1,0,0,0,562,562,1,562
8315,42,1,0,114,115.67,229.67,229.67,2,0
8316,52,-1,0,0,575,575,575,1,0
8317,55,1,0,0,0,0,364,0,0
8318,32,1,0,33.63,32.63,66.25,256.88,2,0
8319,27,1,0,0,0,0,369,0,0
8320,42,1,0,0,0,451,451,1,451
8321,47,-1,0,0,0,558,558,1,558
8322,27,1,0,0,0,0,0,1,0
8323,32,-1,0,0,494,494,494,1,0
8324,67,1,395,0,0,395,395,1,0
8325,35,1,0,0,287.5,287.5,507,1,0
8326,41,1,0,41.5,63.63,105.13,305.63,2,0
8327,37,1,0,0,0,300,300,1,300
8328,47,-1,0,0,0,535,535,1,535
8329,37,1,73,0,0,143,282,2,70
8330,42,1,10.73,10.81,0,32.77,101.23,6,0
8331,32,-1,132,0,0,132,407.33,1,0
8332,32,1,0,0,0,431,431,1,431
8333,52,1,0,0,0,399,399,1,399
8334,57,1,0,0,0,408,408,1,408
8335,29,1,0,264,0,264,264,1,0
8336,45,1,34.9,0,0,140.1,301,5,0
8337,27,1,0,0,0,405,405,1,405
8338,32,1,0,0,308,308,308,1,0
8339,37,1,0,0,0,0,0,1,0
8340,30,1,0,40.88,0,166.63,290.38,4,0
8341,42,1,0,0,0,398,398,1,398
8342,52,1,348,0,0,348,348,1,0
8343,42,1,0,0,0,330,330,1,330
8344,37,1,0,0,0,403,403,1,403
8345,47,-1,0,0,0,405,405,1,405
8346,52,-1,397,0,0,397,397,1,0
8347,27,1,0,0,0,419,419,1,419
8348,37,1,0,0,193.5,193.5,348.5,1,0
8349,37,1,0,0,473,473,473,1,0
8350,37,1,0,392,0,392,392,1,0
8351,62,-1,0,0,0,492,492,1,492
8352,27,1,0,0,0,289,289,1,289
8353,33,1,0,0,0,0,326,0,0
8354,42,-1,0,0,0,0,328,0,0
8355,37,1,0,0,0,0,299,0,0
8356,42,1,0,0,0,0,428,0,0
8357,43,1,0,0,0,0,161.5,1,0
8358,29,1,89.75,0,0,89.75,170.75,1,0
8359,42,1,0,0,0,355,355,1,355
8360,42,-1,0,0,0,0,727,0,0
8361,37,-1,0,0,0,370,370,1,370
8362,32,1,0,0,0,350,350,1,350
8363,21,1,0,0,0,487,487,1,487
8364,47,1,316,0,0,316,316,1,0
8365,55,1,0,0,43.38,43.38,115.88,3,0
8366,56,1,40.25,40.13,50.38,312.75,312.75,8,53.38
8367,33,1,0,74,0,74,310.8,1,0
8368,33,1,0,0,165,329.5,329.5,2,0
8369,33,-1,0,0,96.5,96.5,330.75,1,0
8370,35,1,0,0,0,128,250.5,1,128
8371,64,1,96.75,0,0,96.75,259,1,0
8372,37,-1,0,0,0,401,401,1,401
8373,24,1,0,0,31.82,31.82,294.12,1,0
8374,32,1,0,0,280,280,280,1,0
8375,32,1,0,0,0,0,404,0,0
8376,27,1,0,0,534,534,534,1,0
8377,37,-1,0,0,491,491,491,1,0
8378,47,1,0,0,323,323,323,1,0
8379,57,1,0,0,0,451,451,1,451
8380,47,1,0,0,0,417,417,1,417
8381,21,1,0,0,519,519,519,1,0
8382,21,1,0,0,463,463,463,1,0
8383,35,1,0,0,87,87,230,1,0
8384,62,1,0,0,0,87.75,283.25,1,87.75
8385,25,1,0,58.6,0,58.6,212,2,0
8386,42,1,129.33,128.67,0,258,407.67,2,0
8387,37,1,0,0,0,345,345,1,345
