,PARTICIPANT_ID,EVENT_DATE,EVENT_NAME,EVENT_TYPE,TIME,CATEGORY,GENDER,EVENT_DT,DAY,YEAR,DAY_OF_WEEK,MONTH,ID,LOCATION,LABEL
21089,6802,2012-05-27,Ottawa Race Weekend,Half-Marathon,01:44:23,M40-44,M,2012-05-27,27,2012,6,5,21089,"OTTAWA, ON",0
21090,6803,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:22:51,F30-34,F,2015-09-20,20,2015,6,9,21090,"MONTREAL, QC",1
21091,6804,2014-05-25,Tamarack Ottawa Race Weekend,Marathon,-1,M35-39,M,2014-05-25,25,2014,6,5,21091,"OTTAWA, ON",1
21092,6804,2013-09-22,Marathon Oasis de Montreal,Marathon,04:14:23,M35-39,M,2013-09-22,22,2013,6,9,21092,"MONTREAL, QC",1
21093,6804,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:58:50,M35-39,M,2012-09-23,23,2012,6,9,21093,"MONTREAL, QC",0
21094,6805,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:43:41,M35-39,M,2015-09-20,20,2015,6,9,21094,"MONTREAL, QC",1
21095,6806,2015-06-20,Mud Hero Montreal,6km Obstacle Course,01:09:43,F25-29,F,2015-06-20,20,2015,5,6,21095,"MONTREAL, QC",0
21096,6806,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,07:05:50,F18-24,F,2014-09-28,28,2014,6,9,21096,"MONTREAL, QC",1
21097,6806,2014-09-14,Course Fondation Hotel Dieu de Sorel,5 km - course,00:27:03,F20-29,F,2014-09-14,14,2014,6,9,21097,"SOREL-TRACY, QC",0
21098,6806,2013-08-25,Triathlon de Valleyfield,Triathlon Initiation,00:47:49,F20-24,F,2013-08-25,25,2013,6,8,21098,"VALLEYFIELD, QC",0
21099,6806,2013-08-04,Triathlon Terrebonne,Triathlon Sprint,01:29:38,F20-29,F,2013-08-04,4,2013,6,8,21099,"TERREBONNE, QC",0
21100,6807,2016-07-10,Ironman 70.3 Muskoka,Overall,09:01:42,F45-49,F,2016-07-10,10,2016,6,7,21100,"MUSKOKA, ON",0
21101,6807,2015-06-21,Ironman 70.3 Syracuse,Overall,-1,F45-49,F,2015-06-21,21,2015,6,6,21101,"SYRACUSE, NY",0
21102,6807,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:14:41,F45-49,F,2014-09-28,28,2014,6,9,21102,"MONTREAL, QC",1
21103,6808,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:47:49,M45-49,M,2014-09-28,28,2014,6,9,21103,"MONTREAL, QC",1
21104,6809,2012-09-23,Marathon Oasis de Montreal,Marathon,04:05:43,F40-44,F,2012-09-23,23,2012,6,9,21104,"MONTREAL, QC",1
21105,6810,2013-09-22,Marathon Oasis de Montreal,Marathon,03:24:19,M25-29,M,2013-09-22,22,2013,6,9,21105,"MONTREAL, QC",1
21106,6811,2012-09-23,Marathon Oasis de Montreal,Marathon,03:44:17,M50-54,M,2012-09-23,23,2012,6,9,21106,"MONTREAL, QC",1
21107,6812,2013-09-22,Marathon Oasis de Montreal,10K Marathon,00:57:05,M18-24,M,2013-09-22,22,2013,6,9,21107,"MONTREAL, QC",0
21108,6813,2012-09-23,Marathon Oasis de Montreal,Marathon,03:47:28,M35-39,M,2012-09-23,23,2012,6,9,21108,"MONTREAL, QC",1
21109,6814,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:58:31,F50-54,F,2015-09-20,20,2015,6,9,21109,"MONTREAL, QC",0
21110,6814,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:44:51,F45-49,F,2012-09-23,23,2012,6,9,21110,"MONTREAL, QC",0
21111,6814,2012-07-08,Coupe Dix30 2012,10K Marathon,00:49:04,F50-59,F,2012-07-08,8,2012,6,7,21111,"BOUCHERVILLE, QC",0
21112,6814,2012-04-29,Banque Scotia 21km et 5km,21.1 KM,01:47:24,F45-49,F,2012-04-29,29,2012,6,4,21112,"MONTREAL, QC",0
21113,6815,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:10:05,M30-34,M,2015-09-20,20,2015,6,9,21113,"MONTREAL, QC",1
21114,6816,2013-06-09,Demi marathon des pompiers de Shawinigan,Half-Marathon,01:55:27,M30-39,M,2013-06-09,9,2013,6,6,21114,"SHAWINIGAN, QC",0
21115,6816,2013-05-26,Ottawa Race Weekend,Marathon,-1,M35-39,M,2013-05-26,26,2013,6,5,21115,"OTTAWA, ON",1
21116,6816,2012-09-23,Marathon Oasis de Montreal,Marathon,04:24:41,M30-34,M,2012-09-23,23,2012,6,9,21116,"MONTREAL, QC",1
21117,6816,2012-07-14,Demi-Marathon Marcel Jobin,Half-Marathon,01:56:34,M30-39,M,2012-07-14,14,2012,5,7,21117,"YAMACHICHE, QC",0
21118,6817,2013-09-22,Marathon Oasis de Montreal,Marathon,03:43:26,M30-34,M,2013-09-22,22,2013,6,9,21118,"MONTREAL, QC",1
21119,6818,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:28:58,M55-59,M,2015-09-20,20,2015,6,9,21119,"MONTREAL, QC",0
21120,6818,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:08:07,M40-44,M,2015-09-20,20,2015,6,9,21120,"MONTREAL, QC",0
21121,6819,2012-09-23,Marathon Oasis de Montreal,Marathon,03:13:17,M40-44,M,2012-09-23,23,2012,6,9,21121,"MONTREAL, QC",1
21122,6820,2014-11-16,Ironman Arizona,Overall Results,13:27:56,M40-44,M,2014-11-16,16,2014,6,11,21122,"TEMPE, AZ",0
21123,6820,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:54:23,M40-44,M,2014-09-28,28,2014,6,9,21123,"MONTREAL, QC",1
21124,6820,2014-03-29,Ironman 70.3 California Oceanside,Overall,05:51:05,M40-44,M,2014-03-29,29,2014,5,3,21124,OCEANSIDE,0
21125,6821,2014-11-01,Course du Portageur,10K Marathon,00:46:13,M50-59,M,2014-11-01,1,2014,5,11,21125,NOTRE-DAME-DU-PORTAGE,0
21126,6821,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:17:43,M45-49,M,2014-09-28,28,2014,6,9,21126,"MONTREAL, QC",1
21127,6821,2012-09-30,Marathon de Rimouski,21.1 KM,01:44:34,M40-49,M,2012-09-30,30,2012,6,9,21127,"RIMOUSKI, QC",0
21128,6822,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:01:23,F40-44,F,2015-09-20,20,2015,6,9,21128,"MONTREAL, QC",0
21129,6822,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:43:08,F40-44,F,2015-09-20,20,2015,6,9,21129,"MONTREAL, QC",0
21130,6822,2014-10-12,Demi-marathon des couleurs Promutuel,Half-Marathon,01:42:55,F30-39,F,2014-10-12,12,2014,6,10,21130,BECANCOUR,0
21131,6822,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:11:44,F35-39,F,2014-09-28,28,2014,6,9,21131,"MONTREAL, QC",1
21132,6822,2014-09-20,Defi Velo Mag,105km,04:36:21,F35-39,F,2014-09-20,20,2014,5,9,21132,"SHAWINIGAN, QC",0
21133,6822,2014-08-10,Granfondo Garneau-Cascades,GRAN FONDO,04:20:42,M30-39,M,2014-08-10,10,2014,6,8,21133,"TROIS-RIVIERES, QC",0
21134,6822,2014-08-10,Granfondo Garneau-Cascades,KING OF THE MOUNTAIN,00:03:40,M30-39,M,2014-08-10,10,2014,6,8,21134,"TROIS-RIVIERES, QC",0
21135,6822,2014-06-08,Demi marathon des pompiers de Shawinigan,Demi-Marathon,02:01:45,FEMALE,F,2014-06-08,8,2014,6,6,21135,"SHAWINIGAN, QC",0
21136,6823,2012-09-23,Marathon Oasis de Montreal,Marathon,03:54:41,F35-39,F,2012-09-23,23,2012,6,9,21136,"MONTREAL, QC",1
21137,6824,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:42:09,M18-24,M,2015-09-20,20,2015,6,9,21137,"MONTREAL, QC",1
21138,6825,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:03:42,F25-29,F,2015-09-20,20,2015,6,9,21138,"MONTREAL, QC",1
21139,6826,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:27:39,M30-34,M,2015-09-20,20,2015,6,9,21139,"MONTREAL, QC",0
21140,6827,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:00:20,M45-49,M,2015-09-20,20,2015,6,9,21140,"MONTREAL, QC",0
21141,6827,2015-04-25,Demi-Marathon des Érables,Demi-Marathon,01:45:19,M40-49,M,2015-04-25,25,2015,5,4,21141,"MONT-SAINT-GR�GOIRE, QC",0
21142,6827,2013-09-22,Marathon Oasis de Montreal,Marathon,03:34:48,M40-44,M,2013-09-22,22,2013,6,9,21142,"MONTREAL, QC",1
21143,6827,2012-09-23,Marathon Oasis de Montreal,Marathon,04:23:49,M40-44,M,2012-09-23,23,2012,6,9,21143,"MONTREAL, QC",1
21144,6827,2012-06-10,La Grande Viree des Sentiers St-Bruno,20 KM,01:55:19,M40-49,M,2012-06-10,10,2012,6,6,21144,ST-BRUNO,0
21145,6828,2013-10-13,Le Cross Des Couleurs,10K Marathon,00:55:13,M30-39,M,2013-10-13,13,2013,6,10,21145,LES CEDRES,0
21146,6828,2013-03-24,Course et marche populaires de LaSalle,10K Marathon,00:44:15,M30-39,M,2013-03-24,24,2013,6,3,21146,"LASALLE, QC",0
21147,6828,2012-09-23,Marathon Oasis de Montreal,Marathon,03:30:42,M35-39,M,2012-09-23,23,2012,6,9,21147,"MONTREAL, QC",1
21148,6828,2012-03-25,Course et marche populaires de LaSalle,5K Road Race,00:21:18,M30-39,M,2012-03-25,25,2012,6,3,21148,"LASALLE, QC",0
21149,6829,2012-09-23,Marathon Oasis de Montreal,Marathon,03:37:27,M50-54,M,2012-09-23,23,2012,6,9,21149,"MONTREAL, QC",1
21150,6830,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:13:52,M35-39,M,2014-09-28,28,2014,6,9,21150,"MONTREAL, QC",1
21151,6830,2012-09-23,Marathon Oasis de Montreal,Marathon,04:23:42,M30-34,M,2012-09-23,23,2012,6,9,21151,"MONTREAL, QC",1
21152,6831,2012-09-23,Marathon Oasis de Montreal,Marathon,03:39:25,M35-39,M,2012-09-23,23,2012,6,9,21152,"MONTREAL, QC",1
21153,6831,2012-06-17,Tour du Lac Brome,20 KM,01:36:55,M30-39,M,2012-06-17,17,2012,6,6,21153,"LAC-BROME, QC",0
21154,6832,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:54:10,M35-39,M,2014-09-28,28,2014,6,9,21154,"MONTREAL, QC",1
21155,6833,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:34:11,F50-54,F,2015-09-20,20,2015,6,9,21155,"MONTREAL, QC",0
21156,6834,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:23:23,M30-34,M,2014-09-28,28,2014,6,9,21156,"MONTREAL, QC",1
21157,6835,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:18:15,M45-49,M,2015-09-20,20,2015,6,9,21157,"MONTREAL, QC",1
21158,6836,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:45:02,M50-54,M,2015-09-20,20,2015,6,9,21158,"MONTREAL, QC",0
21159,6837,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:31:04,M35-39,M,2014-09-28,28,2014,6,9,21159,"MONTREAL, QC",1
21160,6837,2014-05-25,Tamarack Ottawa Race Weekend,Half-Marathon,-1,M35-39,M,2014-05-25,25,2014,6,5,21160,"OTTAWA, ON",0
21161,6837,2014-04-27,Banque Scotia 21km et 5km,Half-Marathon,01:47:36,M35-39,M,2014-04-27,27,2014,6,4,21161,"MONTREAL, QC",0
21162,6838,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:49:41,M35-39,M,2015-09-20,20,2015,6,9,21162,"MONTREAL, QC",0
21163,6839,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:46:06,M45-49,M,2014-09-28,28,2014,6,9,21163,"MONTREAL, QC",1
21164,6840,2016-08-17,Le 5km Endurance,5K Road Race,00:22:04,M60-69,M,2016-08-17,17,2016,2,8,21164,"DOLLARD-DES-ORMEAUX, QC",0
21165,6840,2016-04-10,Course Saint-Laurent,10K Marathon,00:49:56,M60-69,M,2016-04-10,10,2016,6,4,21165,"ST-LAURENT, QC",0
21166,6840,2016-03-20,Course et marche populaires de LaSalle,10K Marathon,00:47:43,M60-69,M,2016-03-20,20,2016,6,3,21166,"LASALLE, QC",0
21167,6840,2016-02-21,Défi Hivernal Ile Bizard,10K Marathon,00:48:50,M60-69,M,2016-02-21,21,2016,6,2,21167,ILE BIZARD,0
21168,6840,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:00:39,M65-69,M,2015-09-20,20,2015,6,9,21168,"MONTREAL, QC",1
21169,6840,2015-08-23,Demi-Marathon Bonneville de Lachine,21.1 KM,01:41:27,M60-69,M,2015-08-23,23,2015,6,8,21169,"MONTREAL, QC",0
21170,6841,2013-09-22,Marathon Oasis de Montreal,Marathon,04:29:28,M18-24,M,2013-09-22,22,2013,6,9,21170,"MONTREAL, QC",1
21171,6842,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:49:16,F40-44,F,2014-09-28,28,2014,6,9,21171,"MONTREAL, QC",1
21172,6843,2014-11-02,Course d'Oka Race,10K Marathon,00:45:37,M20-29,M,2014-11-02,2,2014,6,11,21172,"OKA, QC",0
21173,6843,2012-09-23,Marathon Oasis de Montreal,Marathon,03:29:27,M18-24,M,2012-09-23,23,2012,6,9,21173,"MONTREAL, QC",1
21174,6844,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,-1,M60-64,M,2015-09-20,20,2015,6,9,21174,"MONTREAL, QC",1
21175,6845,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:27:14,F35-39,F,2014-09-28,28,2014,6,9,21175,"MONTREAL, QC",1
21176,6845,2014-05-25,Tamarack Ottawa Race Weekend,Half-Marathon,-1,F35-39,F,2014-05-25,25,2014,6,5,21176,"OTTAWA, ON",0
21177,6845,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,02:08:18,F35-39,F,2013-09-22,22,2013,6,9,21177,"MONTREAL, QC",0
21178,6845,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,02:06:32,F30-34,F,2012-09-23,23,2012,6,9,21178,"MONTREAL, QC",0
21179,6845,2012-05-27,Ottawa Race Weekend,Half-Marathon,02:09:26,F30-34,F,2012-05-27,27,2012,6,5,21179,"OTTAWA, ON",0
21180,6846,2013-09-22,Marathon Oasis de Montreal,Marathon,05:50:16,M18-24,M,2013-09-22,22,2013,6,9,21180,"MONTREAL, QC",1
21181,6846,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:59:05,M18-24,M,2012-09-23,23,2012,6,9,21181,"MONTREAL, QC",0
21182,6846,2012-08-19,Coupe Dix30 2012,10K Marathon,00:46:35,M20-29,M,2012-08-19,19,2012,6,8,21182,"BROSSARD, QC",0
21183,6847,2013-09-22,Marathon Oasis de Montreal,Marathon,05:16:54,M40-44,M,2013-09-22,22,2013,6,9,21183,"MONTREAL, QC",1
21184,6848,2014-03-15,Tour du Mont Valin,45 KM STYLE LIBRE,03:18:07,M20-29,M,2014-03-15,15,2014,5,3,21184,"CHICOUTIMI, QC",0
21185,6848,2012-09-23,Marathon Oasis de Montreal,Marathon,03:54:17,M18-24,M,2012-09-23,23,2012,6,9,21185,"MONTREAL, QC",1
21186,6849,2013-09-22,Marathon Oasis de Montreal,Marathon,04:41:32,M30-34,M,2013-09-22,22,2013,6,9,21186,"MONTREAL, QC",1
21187,6850,2016-05-29,Tamarack Ottawa Race Weekend,Marathon,-1,M50-54,M,2016-05-29,29,2016,6,5,21187,"OTTAWA, ON",1
21188,6850,2013-09-22,Marathon Oasis de Montreal,Marathon,03:48:05,M45-49,M,2013-09-22,22,2013,6,9,21188,"MONTREAL, QC",1
21189,6850,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:53:09,M45-49,M,2012-09-23,23,2012,6,9,21189,"MONTREAL, QC",0
21190,6851,2013-09-22,Marathon Oasis de Montreal,Marathon,04:54:41,F30-34,F,2013-09-22,22,2013,6,9,21190,"MONTREAL, QC",1
21191,6852,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:57:01,F25-29,F,2015-09-20,20,2015,6,9,21191,"MONTREAL, QC",1
21192,6853,2015-04-26,Banque Scotia 21K de Montreal,Demi-Marathon,01:47:58,M35-39,M,2015-04-26,26,2015,6,4,21192,"MONTREAL, QC",0
21193,6853,2014-11-02,Course d'Oka Race,10K Marathon,02:07:39,M30-39,M,2014-11-02,2,2014,6,11,21193,"OKA, QC",0
21194,6853,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:54:36,M35-39,M,2014-09-28,28,2014,6,9,21194,"MONTREAL, QC",1
21195,6853,2014-02-16,Demi Marathon Hypothermique,Demi-Marathon,01:44:29,M30-39,M,2014-02-16,16,2014,6,2,21195,"MONTREAL, QC",0
21196,6853,2013-02-17,Défi Hivernal Ile Bizard,10K Marathon,00:42:52,M30-39,M,2013-02-17,17,2013,6,2,21196,ILE BIZARD,0
21197,6853,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:39:08,M35-39,M,2012-09-23,23,2012,6,9,21197,"MONTREAL, QC",0
21198,6853,2012-05-27,Defi Barefoot Merrell,10K Marathon,00:45:43,M30-39,M,2012-05-27,27,2012,6,5,21198,"MONTREAL, QC",0
21199,6854,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:42:49,F50-54,F,2014-09-28,28,2014,6,9,21199,"MONTREAL, QC",1
21200,6855,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:25:17,F30-34,F,2014-09-28,28,2014,6,9,21200,"MONTREAL, QC",1
21201,6855,2014-02-16,Demi Marathon Hypothermique,Demi-Marathon,02:11:29,F30-39,F,2014-02-16,16,2014,6,2,21201,"MONTREAL, QC",0
21202,6855,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,02:08:12,F30-34,F,2012-09-23,23,2012,6,9,21202,"MONTREAL, QC",0
21203,6855,2012-04-29,Banque Scotia 21km et 5km,21.1 KM,02:06:40,F30-34,F,2012-04-29,29,2012,6,4,21203,"MONTREAL, QC",0
21204,6856,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:27:13,M35-39,M,2015-09-20,20,2015,6,9,21204,"MONTREAL, QC",0
21205,6856,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:37:41,M35-39,M,2014-09-28,28,2014,6,9,21205,"MONTREAL, QC",0
21206,6857,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10K Marathon,01:00:47,M45-49,M,2015-09-20,20,2015,6,9,21206,"MONTREAL, QC",0
21207,6858,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:22:21,F18-24,F,2014-09-28,28,2014,6,9,21207,"MONTREAL, QC",1
21208,6858,2013-09-22,Marathon Oasis de Montreal,10K Marathon,00:58:00,F18-24,F,2013-09-22,22,2013,6,9,21208,"MONTREAL, QC",0
21209,6859,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:58:16,M25-29,M,2015-09-20,20,2015,6,9,21209,"MONTREAL, QC",1
21210,6859,2015-04-25,Demi-Marathon des Érables,30K Marathon,02:59:28,M20-29,M,2015-04-25,25,2015,5,4,21210,"MONT-SAINT-GR�GOIRE, QC",0
21211,6860,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,07:13:29,M45-49,M,2015-09-20,20,2015,6,9,21211,"MONTREAL, QC",1
21212,6861,2016-09-04,Courses Thematiques 30 km sur les rives de Boucherville,30K Marathon,02:14:00,M30-39,M,2016-09-04,4,2016,6,9,21212,"BOUCHERVILLE, QC",0
21213,6861,2016-06-19,Courses Thematiques Tour du Lac Brome Merrell,20 KM,01:22:31,M30-39,M,2016-06-19,19,2016,6,6,21213,"LAC-BROME, QC",0
21214,6861,2013-09-22,Marathon Oasis de Montreal,Marathon,03:19:35,M30-34,M,2013-09-22,22,2013,6,9,21214,"MONTREAL, QC",1
21215,6861,2013-06-16,Tour du Lac Brome,20 KM,01:26:36,M30-39,M,2013-06-16,16,2013,6,6,21215,"LAC-BROME, QC",0
21216,6861,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:26:28,M30-34,M,2012-09-23,23,2012,6,9,21216,"MONTREAL, QC",0
21217,6862,2016-06-05,Demi-Marathon des Vignobles,5K Road Race,00:31:05,M40-49,M,2016-06-05,5,2016,6,6,21217,"ST-PAUL-D'ABBOTSFORD, QC",0
21218,6862,2016-04-30,Marathon des Érables,5K Road Race,00:32:22,M40-49,M,2016-04-30,30,2016,5,4,21218,"MONT-SAINT-GR�GOIRE, QC",0
21219,6862,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:19:09,M35-39,M,2015-09-20,20,2015,6,9,21219,"MONTREAL, QC",0
21220,6863,2013-09-22,Marathon Oasis de Montreal,Marathon,04:52:49,M30-34,M,2013-09-22,22,2013,6,9,21220,"MONTREAL, QC",1
21221,6863,2013-05-26,Ottawa Race Weekend,Marathon,-1,M30-34,M,2013-05-26,26,2013,6,5,21221,"OTTAWA, ON",1
21222,6863,2013-04-28,Banque Scotia 21km et 5km,Half-Marathon,01:58:29,M30-34,M,2013-04-28,28,2013,6,4,21222,"MONTREAL, QC",0
21223,6863,2012-09-23,Marathon Oasis de Montreal,Marathon,04:19:04,M30-34,M,2012-09-23,23,2012,6,9,21223,"MONTREAL, QC",1
21224,6864,2015-10-04,Demi-marathon de Granby,Half-Marathon,01:51:33,M40-49,M,2015-10-04,4,2015,6,10,21224,"GRANBY, QC",0
21225,6864,2015-05-24,Tamarack Ottawa Race Weekend,Half-Marathon,-1,M45-49,M,2015-05-24,24,2015,6,5,21225,"OTTAWA, ON",0
21226,6864,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:33:33,M45-49,M,2014-09-28,28,2014,6,9,21226,"MONTREAL, QC",1
21227,6864,2014-09-14,Demi-marathon Granby,Demi Marathon Course,02:09:24,M40-49,M,2014-09-14,14,2014,6,9,21227,"GRANBY, QC",0
21228,6864,2013-09-08,Demi-marathon Granby,Half-Marathon,01:49:09,M40-49,M,2013-09-08,8,2013,6,9,21228,"GRANBY, QC",0
21229,6865,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:58:35,F18-24,F,2015-09-20,20,2015,6,9,21229,"MONTREAL, QC",1
21230,6866,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,5K Road Race,00:48:43,M55-59,M,2015-09-20,20,2015,6,9,21230,"MONTREAL, QC",0
21231,6867,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:49:35,M45-49,M,2015-09-20,20,2015,6,9,21231,"MONTREAL, QC",1
21232,6868,2012-09-23,Marathon Oasis de Montreal,Marathon,03:45:18,M25-29,M,2012-09-23,23,2012,6,9,21232,"MONTREAL, QC",1
21233,6869,2013-09-22,Marathon Oasis de Montreal,Marathon,04:59:14,M18-24,M,2013-09-22,22,2013,6,9,21233,"MONTREAL, QC",1
21234,6870,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:17:21,F35-39,F,2015-09-20,20,2015,6,9,21234,"MONTREAL, QC",1
21235,6870,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:00:21,F35-39,F,2014-09-28,28,2014,6,9,21235,"MONTREAL, QC",0
21236,6871,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:22:03,M55-59,M,2014-09-28,28,2014,6,9,21236,"MONTREAL, QC",0
21237,6871,2013-09-22,Marathon Oasis de Montreal,Marathon,04:16:16,M55-59,M,2013-09-22,22,2013,6,9,21237,"MONTREAL, QC",1
21238,6871,2012-10-14,Classique Du Parc La Fontaine,10K Marathon,00:47:25,M50-59,M,2012-10-14,14,2012,6,10,21238,"MONTREAL, QC",0
21239,6871,2012-04-29,Banque Scotia 21km et 5km,21.1 KM,01:48:20,M55-59,M,2012-04-29,29,2012,6,4,21239,"MONTREAL, QC",0
21240,6871,2012-03-25,Course et marche populaires de LaSalle,10K Marathon,00:46:42,M50-59,M,2012-03-25,25,2012,6,3,21240,"LASALLE, QC",0
21241,6872,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:46:56,F40-44,F,2014-09-28,28,2014,6,9,21241,"MONTREAL, QC",1
21242,6873,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:10:48,M18-24,M,2014-09-28,28,2014,6,9,21242,"MONTREAL, QC",1
21243,6873,2014-05-18,Des Chenes Toi,10 km - Physio Sante,00:58:40,M18+,M,2014-05-18,18,2014,6,5,21243,"DRUMMONDVILLE, QC",0
21244,6873,2013-09-22,Marathon Oasis de Montreal,Marathon,04:41:20,M18-24,M,2013-09-22,22,2013,6,9,21244,"MONTREAL, QC",1
21245,6874,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:21:16,M35-39,M,2015-09-20,20,2015,6,9,21245,"MONTREAL, QC",1
21246,6875,2012-09-23,Marathon Oasis de Montreal,Marathon,04:21:46,M40-44,M,2012-09-23,23,2012,6,9,21246,"MONTREAL, QC",1
21247,6876,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:46:30,M50-54,M,2015-09-20,20,2015,6,9,21247,"MONTREAL, QC",1
21248,6877,2016-08-24,Ironman Mont-Tremblant,Overall Results,15:31:54,F45-49,F,2016-08-24,24,2016,2,8,21248,"MONT-TREMBLANT, QC",0
21249,6877,2016-06-27,Ironman 70.3 Mont-Tremblant,Individual,06:56:35,F45-49,F,2016-06-27,27,2016,0,6,21249,"MONT-TREMBLANT, QC",0
21250,6877,2015-10-18,Scotiabank Toronto Waterfront Marathon,Marathon,-1,F45-49,F,2015-10-18,18,2015,6,10,21250,"TORONTO, ON",1
21251,6877,2015-06-21,Ironman 70.3 Mont-Tremblant,Individual,05:56:11,F45-49,F,2015-06-21,21,2015,6,6,21251,"MONT-TREMBLANT, QC",0
21252,6877,2014-06-08,Triathlon / Duathlon Mont-Tremblant,Triathlon Sprint,01:45:48,F40-49,F,2014-06-08,8,2014,6,6,21252,"MONT-TREMBLANT, QC",0
21253,6877,2014-05-25,Tamarack Ottawa Race Weekend,Half-Marathon,-1,F45-49,F,2014-05-25,25,2014,6,5,21253,"OTTAWA, ON",0
21254,6877,2013-05-26,Ottawa Race Weekend,Half-Marathon - Demi-Marathon,-1,F45-49,F,2013-05-26,26,2013,6,5,21254,"OTTAWA, ON",0
21255,6877,2012-11-04,Oka Road Race,Demi-Marathon,01:37:11,F40-49,F,2012-11-04,4,2012,6,11,21255,"OKA, QC",0
21256,6877,2012-10-14,Classique Du Parc La Fontaine,5K Road Race,00:21:12,F40-49,F,2012-10-14,14,2012,6,10,21256,"MONTREAL, QC",0
