,PARTICIPANT_ID,EVENT_DATE,EVENT_NAME,EVENT_TYPE,TIME,CATEGORY
0,6162,2016-04-24,Banque Scotia 21K de Montreal,Demi-Marathon,-1,M40-44
0,6162,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:37:38,M40-44
0,6163,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:08:56,M40-44
0,6164,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:43:54,M35-39
0,6167,2014-10-19,Scotiabank Toronto Waterfront Marathon,Marathon,04:16:01,F25-29
0,6167,2013-09-22,Marathon Oasis de Montreal,Marathon,04:10:22,F25-29
0,6167,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,F25-29
0,6170,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:17:28,M55-59
0,6170,2015-07-08,Course du Festival la Gibelotte,10 KM,00:49:55,M50-59
0,6170,2015-04-25,Demi-Marathon des Érables,30 km,02:44:34,M50-59
0,6170,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:44:08,M55-59
0,6170,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:45:16,M55-59
0,6170,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M50-54
0,6170,2012-10-07,Demi marathon des couleurs de Becancour,10 KM,00:47:22,M50-59
0,6170,2012-09-23,Marathon Oasis de Montreal,Marathon,04:04:11,M50-54
0,6170,2012-07-14,Demi-Marathon Marcel Jobin,21 KM,01:52:11,M50-59
0,6170,2012-06-10,Demi marathon des pompiers de Shawinigan,10 KM,00:48:24,M50-59
0,6175,2013-09-22,Marathon Oasis de Montreal,Marathon,04:42:06,F18-24
0,6177,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:10:40,M35-39
0,6181,2015-10-04,Classique Emilie-Mondor,10 KM,00:58:02,M30-39
0,6183,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 KM,00:58:10,F45-49
0,6183,2012-10-07,Le Cross Des Couleurs,11 km,01:15:13,F40-49
0,6183,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,02:10:10,F40-44
0,6183,2012-04-22,Course Saint-Laurent,10 KM,00:57:57,F40-49
0,6183,2012-03-25,Course et marche populaires de LaSalle,5 KM,00:27:37,F40-49
0,6186,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:59:47,F25-29
0,6186,2014-05-31,Défi Tri-O-Lacs,10 KM,00:43:57,F20-29
0,6186,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,F25-29
0,6187,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:13:53,M40-44
0,6187,2015-05-10,Course MEC Montréal #3,21.1 KM,01:40:17,M40-49
0,6188,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:42:31,F50-54
0,6188,2014-11-02,Course d'Oka Race,21.1 KM,02:00:50,F50-59
0,6188,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:39:17,F50-54
0,6188,2014-06-08,A votre rythme,Demi-Marathon,02:13:46,F50-59
0,6188,2014-02-16,Demi Marathon Hypothermique,Demi-Marathon,02:22:50,F50-59
0,6188,2013-09-22,Marathon Oasis de Montreal,Marathon,04:35:34,F50-54
0,6188,2013-02-17,Demi Marathon Hypothermique,Demi-Marathon,02:17:56,F40-49
0,6189,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:08:11,M40-44
0,6189,2015-08-23,Demi-Marathon Bonneville de Lachine,21.1 KM,01:44:00,M40-49
0,6190,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:52:05,M45-49
0,6193,2016-08-07,Triathlon International de Montreal,Triathlon olympique qualification mondiaux 2017,02:16:53,M45-49
0,6193,2016-08-07,Triathlon International de Montreal,Triathlon Olympique - Championnat Provincial,02:16:53,M45-49
0,6193,2016-05-15,Duathlon Sorel-Tracy,Duathlon Compétition,01:21:44,M40-49
0,6193,2015-07-26,Trimemphré Magog,Triathlon 1/2 Longue Distance,04:35:40,M45-49
0,6193,2015-06-21,Ironman 70.3 Syracuse,Overall,04:38:45,M45-49
0,6193,2014-05-18,Duathlon Sorel-Tracy,Duathlon - Competitif,01:20:26,M40-49
0,6193,2013-09-22,Marathon Oasis de Montreal,Marathon,02:59:01,M40-44
0,6195,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:55:49,M25-29
0,6199,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:28:23,F18-24
0,6202,2012-09-23,Marathon Oasis de Montreal,Marathon,04:13:10,F30-34
0,6203,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:15:22,M50-54
0,6204,2013-11-03,Oka Road Race,Half Marathon,01:54:26,F30-39
0,6204,2013-09-22,Marathon Oasis de Montreal,Marathon,04:16:20,F30-34
0,6204,2013-06-02,Course d'ete des iles de Boucherville,10 km course,00:55:47,F30-39
0,6205,2016-05-22,Courses Thematiques Marathon SSQ de Longueuil,10 KM,00:57:00,M40-49
0,6205,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:58:09,M35-39
0,6206,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M20-24
0,6207,2014-11-02,Course d'Oka Race,21.1 KM,02:08:06,M40-49
0,6207,2014-05-31,Défi Tri-O-Lacs,10 KM,00:53:26,M40-49
0,6207,2013-09-22,Marathon Oasis de Montreal,Marathon,04:41:39,M40-44
0,6207,2013-06-02,Défi Tri-O-Lacs,10 KM,00:53:24,M40-49
0,6207,2012-11-04,Oka Road Race,Demi-Marathon,02:00:23,M40-49
0,6210,2015-10-18,Scotiabank Toronto Waterfront Marathon,Marathon,-1,M45-49
0,6210,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,M40-44
0,6213,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,F20-24
0,6213,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:55:18,F18-24
0,6214,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:06:30,M35-39
0,6214,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,01:57:12,M35-39
0,6214,2014-06-08,Triathlon / Duathlon Mont-Tremblant,Ironman 5150- Triathlon Olympique,02:56:54,M30-39
0,6214,2014-02-16,Demi Marathon Hypothermique,Demi-Marathon,02:17:35,M30-39
0,6214,2013-09-07,Triathlon Esprit de Montreal,Triathlon Olympique,02:23:25,M35-39
0,6214,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,M35-39
0,6215,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:35:40,M45-49
0,6215,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,02:11:59,M45-49
0,6221,2014-04-27,Banque Scotia 21km et 5km,21 KM,01:44:01,M50-54
0,6221,2012-09-23,Marathon Oasis de Montreal,Marathon,04:28:52,M50-54
0,6221,2012-09-09,Demi-Marathon Granby,Demi-Marathon,01:52:14,M50-59
0,6221,2012-05-06,Défi course et marche Desjardins Sainte Thérèse,10 KM,00:47:36,M50-59
0,6223,2013-09-22,Marathon Oasis de Montreal,Marathon,04:17:24,M45-49
0,6223,2013-05-12,Au rythme de nos foulées Châteauguay,Demi-Marathon,01:41:36,M40-49
0,6223,2012-10-14,Scotiabank Toronto Waterfront Marathon,Half Marathon,01:43:53,M40-44
0,6223,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:44:02,M40-44
0,6223,2012-06-17,Tour du Lac Brome,10 Km Route,00:52:13,M40-49
0,6227,2016-08-07,Défi Boréal Sainte-Anne-de-Bellevue,5 KM,00:31:44,F30-39
0,6227,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:07:54,F35-39
0,6227,2014-08-24,Demi-marathon Bonneville de Lachine,10 KM,00:49:39,F30-39
0,6227,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,F30-34
0,6227,2013-05-25,Ottawa Race Weekend,HTG Sports 5K,00:25:56,F30-34
0,6227,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:53:18,F30-34
0,6228,2016-09-11,Triathlon Esprit de Montreal,Triathlon Olympique,-1,M35-39
0,6228,2016-08-21,Ironman 70.3 Timberman,Individual,05:02:43,M35-39
0,6228,2016-07-24,Ironman Lake Placid,Individual Results,12:08:42,M35-39
0,6228,2016-06-27,Ironman 70.3 Mont-Tremblant,Individuel,-1,M35-39
0,6228,2016-05-22,Courses Thematiques Marathon SSQ de Longueuil,Marathon,03:52:59,M30-39
0,6228,2016-04-24,Banque Scotia 21K de Montreal,Demi-Marathon,-1,M35-39
0,6228,2015-09-05,DÉFI POPULAIRE DE LA VALLÉE DU RICHELIEU,Triathlon Sprint,01:13:52,M35-39
0,6228,2015-05-10,DÉFI GÉRARD-CÔTÉ,15 km,-1,M35-39
0,6228,2014-11-01,Ironman Florida,Overall Results,09:56:28,M30-34
0,6228,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:24:49,M30-34
0,6228,2014-09-13,Cyclo La Quebecoise,150 km,05:29:59,M30-34
0,6228,2014-09-06,Triathlon Esprit de Montreal,Demi Esprit,04:39:58,M30-34
0,6228,2014-08-30,Defi populaire course/duathlon/triathlon la Vallee du Richelieu,Triathlon Sprint,01:09:18,M30-34
0,6228,2014-08-24,Triathlon de Valleyfield,Triathlon Olympique,02:18:39,M30-34
0,6228,2014-07-27,Ironman Canada,Overall,12:53:23,M30-34
0,6228,2014-07-13,Challenge O2 Merrell,Challenge O2,05:28:07,M30-34
0,6228,2014-07-02,Coupe Dix30,10 KM,00:44:23,M30-39
0,6228,2014-06-22,Ironman Mont-Tremblant 70.3,Overall,05:34:22,M30-34
0,6228,2014-05-11,Defi Gerard Cote de St-Hyacinthe,15 km,01:11:11,M30-34
0,6228,2014-04-27,Banque Scotia 21km et 5km,21 KM,01:49:14,M30-34
0,6228,2013-09-07,Triathlon Esprit de Montreal,Triathlon Olympique,02:26:57,M30-34
0,6228,2013-09-02,Defi populaire course/duathlon/triathlon la Vallee du Richelieu,Triathlon Sprint,01:17:13,M30-34
0,6228,2013-08-11,Triathlon Trimemphre de Magog,Triathlon Olympique,02:51:58,M30-34
0,6228,2013-07-14,Challenge O2 Merrell,Triathlon Sprint,01:32:44,M30-34
0,6229,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:52:31,M25-29
0,6230,2013-05-12,Bonjour Printemps,Demi-Marathon,01:48:32,M40-49
0,6231,2015-08-30,Marathon SSQ Lévis-Québec,Marathon,-1,M30-39
0,6231,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:01:09,M35-39
0,6233,2013-09-22,Marathon Oasis de Montreal,Marathon,03:56:02,M35-39
0,6233,2013-08-25,Marathon des Deux Rives Lévis-Québec,Marathon,03:52:10,M30-39
0,6233,2013-05-11,Course de la Fondation hopital Saint Jerome,Demi-Marathon,01:34:58,M30-39
0,6233,2012-09-23,Marathon Oasis de Montreal,Marathon,03:41:05,M35-39
0,6238,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:33:34,M40-44
0,6240,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,F30-34
0,6240,2015-10-18,Scotiabank Toronto Waterfront Marathon,Marathon,-1,F30-34
0,6240,2015-08-16,DEMI-MARATHON DES VERGERS,Demi-Marathon,02:14:10,F30-39
0,6240,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:39:03,F30-34
0,6240,2014-08-24,Marathon SSQ Lévis-Québec,Demi-Marathon,-1,F30-39
0,6240,2013-09-22,Marathon Oasis de Montreal,Marathon,04:37:43,F30-34
0,6242,2016-02-21,Défi Hivernal Ile Bizard,10 KM,00:39:21,M30-39
0,6242,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:00:30,M35-39
0,6242,2013-10-06,Classique Du Parc La Fontaine,10 KM,00:38:14,M30-39
0,6242,2013-08-25,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,01:29:26,M30-39
0,6244,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 KM,01:18:28,M25-29
0,6246,2016-05-08,DÉFI GÉRARD-CÔTÉ,5 km Course/Marche,00:29:23,M30-39
0,6246,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:33:18,M30-34
0,6247,2016-05-01,Demi-marathon international Oasis de Lévis,Demi-Marathon,-1,F30-34
0,6247,2015-10-04,Marathon de RIMOUSKI,Demi marathon,01:40:11,F30-39
0,6247,2015-05-03,Demi-marathon international Oasis de Lévis,Demi-Marathon,-1,F30-39
0,6247,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:47:59,F30-34
0,6247,2014-05-04,Demi Marathon International Oasis de Levis,Demi-Marathon,01:37:06,F30-39
0,6247,2013-05-05,Demi Marathon International Oasis de Levis,Demi-Marathon,01:42:34,F30-39
0,6249,2013-09-22,Marathon Oasis de Montreal,Marathon,04:29:40,F25-29
0,6249,2013-09-08,Demi-marathon Granby,21km Course,01:50:37,F20-29
0,6249,2013-06-16,Tour du Lac Brome,20 KM,01:58:00,F20-29
0,6249,2013-03-24,Course et marche populaires de LaSalle,10 KM,00:51:59,F20-29
0,6250,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:33:09,M35-39
0,6250,2014-06-15,Defi des escaliers,Grimpeur,00:02:52,M30-39
0,6251,2013-08-10,SeaWheeze Half Marathon,Half Marathon,02:53:19,MALE
0,6251,2012-09-23,Marathon Oasis de Montreal,Marathon,04:03:11,M60-64
0,6252,2016-04-24,Mercedes-Benz Oakville 10k,Mercedes-Benz Oakville 10k,-1,M50-59
0,6252,2015-10-18,Scotiabank Toronto Waterfront Marathon,Half Marathon,-1,M55-59
0,6252,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,-1,M50-54
0,6252,2014-04-27,Mercedes-Benz 10K,10 km Run,00:55:05,M50-59
0,6252,2013-09-22,Marathon Oasis de Montreal,Marathon,05:23:05,M50-54
0,6255,2016-05-22,Courses Thematiques Marathon SSQ de Longueuil,Demi marathon,01:44:03,M50-59
0,6255,2015-10-11,Demi marathon de Longueuil,21 KM,01:48:02,M50-59
0,6255,2014-06-15,Tour du Lac Brome,20 KM,01:35:18,M50-59
0,6255,2013-09-22,Marathon Oasis de Montreal,Marathon,-1,M50-54
0,6255,2013-08-03,Vert le Raid - Demi-Marathon de l'Isle-aux-Coudres,23 km,01:51:42,M50-59
0,6255,2013-06-16,Tour du Lac Brome,10 Km Route,00:57:58,M50-59
0,6255,2013-06-16,Tour du Lac Brome,20 KM,01:38:35,M50-59
0,6255,2012-09-23,Marathon Oasis de Montreal,Marathon,04:30:52,M50-54
0,6255,2012-08-26,Marathon des Deux Rives Lévis-Québec,Marathon,04:41:10,M50-59
0,6255,2012-07-14,Demi-Marathon Marcel Jobin,21 KM,01:47:35,M50-59
0,6255,2012-06-30,Demi Marathon de Sherbrooke,10 Km,00:45:48,M50-59
0,6258,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:50:01,F25-29
0,6260,2016-07-30,Trimemphré Magog,Triathlon Olympique,03:02:42,F45-49
0,6260,2016-06-25,5i50 Mont-Tremblant,5i50 Individuel,03:04:44,F45-49
0,6260,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:17:53,F45-49
0,6260,2014-08-24,Marathon SSQ Lévis-Québec,Demi-Marathon,-1,F40-49
0,6260,2014-08-10,Granfondo Garneau-Cascades,GRAN FONDO,04:42:31,F40-49
0,6260,2014-08-10,Granfondo Garneau-Cascades,KING OF THE MOUNTAIN,00:03:55,F40-49
0,6260,2013-09-22,Marathon Oasis de Montreal,Marathon,04:48:58,F45-49
0,6262,2015-09-12,Trail CLB,20 KM,03:22:18,M30-39
0,6262,2015-02-15,Demi Marathon Hypothermique,Demi-Marathon,01:46:59,M30-39
0,6262,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:36:47,M35-39
0,6262,2014-02-16,Demi Marathon Hypothermique,Demi-Marathon,02:14:42,M30-39
0,6262,2013-02-17,Demi Marathon Hypothermique,Demi-Marathon,02:16:02,M30-39
0,6264,2014-06-08,A votre rythme,5 KM,00:34:25,M30-39
0,6265,2015-03-29,Course et marche populaires de LaSalle,5 KM,00:22:14,F30-39
0,6265,2015-02-15,Défi Hivernal Ile Bizard,10 KM,00:51:51,F30-39
0,6269,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:19:42,M50-54
0,6269,2014-10-19,Scotiabank Toronto Waterfront Marathon,Marathon,03:57:17,M45-49
0,6270,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:42:34,M40-44
0,6271,2016-07-17,North Face Endurance Challenge,5K,-1,F25-29
0,6271,2016-04-09,Race Roster Spring Run Off,5 KM,-1,F25-29
0,6271,2016-04-09,Race Roster Spring Run Off,5 km- Kill the Hill Challenge,-1,F25-29
0,6271,2015-11-29,Ironman Cozumel,Overall,13:42:10,F30-34
0,6271,2014-10-19,Scotiabank Toronto Waterfront Marathon,Marathon,03:43:42,F30-34
0,6271,2014-09-21,Multisport Canada: Niagara Falls Barrelman Triathlon,Barrelman Half Iron Triathlon,06:08:22,F30-34
0,6271,2014-08-24,MultiSport Canada Triathlon Series Toronto Island,Sprint Duathlon,01:21:46,F30-39
0,6271,2013-10-27,Ironman 70.3 Austin,Overall Results,06:49:36,F30-34
0,6271,2013-08-18,Ironman 70.3 Timberman,Overall Results,06:19:33,F30-34
0,6271,2012-09-23,Marathon Oasis de Montreal,Marathon,03:56:03,F30-34
0,6271,2012-08-26,Marathon des Deux Rives Lévis-Québec,Marathon,03:58:17,F30-39
0,6272,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:29:31,F35-39
0,6276,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:50:30,F18-24
0,6276,2013-10-06,Montreal CIBC Run for the Cure,5km Course,00:31:08,F18-39
0,6278,2015-08-16,Ironman Mont-Tremblant,Overall,14:39:44,M40-44
0,6278,2014-08-17,Ironman Mont-Tremblant,Resultats,13:45:56,M40-44
0,6278,2014-06-29,Triathlon Academie Ste-Therese/Ville de Blainville,Triathlon Sprint,01:32:26,M40-44
0,6279,2016-07-15,Demi-Marathon de la Bande du Canal,Demi-Marathon,01:44:33,M50-59
0,6279,2016-04-30,Marathon des Érables,Marathon,03:35:01,M50-59
0,6279,2016-02-21,Défi Hivernal Ile Bizard,10 KM,00:47:38,M50-59
0,6284,2013-09-22,Marathon Oasis de Montreal,Marathon,03:52:33,M45-49
0,6284,2013-07-27,Festi-beach du Lac a la Tortue,21 KM,01:51:58,M40-49
0,6284,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,M45-49
0,6284,2012-11-04,Oka Road Race,Demi-Marathon,01:51:12,M40-49
0,6285,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:32:54,M50-54
0,6285,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:14:07,M50-54
0,6285,2013-04-28,Banque Scotia 21km et 5km,21 KM,02:13:08,M45-49
0,6286,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:39:16,M55-59
0,6287,2014-10-26,Coupe Dix30 - Étape 6,10 KM,00:47:57,M60-69
0,6287,2014-07-02,Coupe Dix30,10 KM,00:57:51,M60-69
0,6287,2014-06-15,Tour du Lac Brome,20 KM,01:46:36,M60-69
0,6287,2013-09-22,Marathon Oasis de Montreal,Marathon,03:56:37,M60-64
0,6287,2013-06-16,Tour du Lac Brome,20 KM,01:43:39,M60-69
0,6287,2013-04-28,Banque Scotia 21km et 5km,21 KM,01:44:37,M55-59
0,6290,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,5 KM,00:51:48,M50-54
0,6292,2014-10-12,BMO Okanagan Marathon,Marathon,04:21:30,Female 40-49
0,6292,2013-09-22,Marathon Oasis de Montreal,Marathon,04:45:20,F35-39
0,6294,2014-10-19,Classique Du Parc La Fontaine,10 KM,01:00:26,M40-49
0,6294,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,02:12:43,M35-39
0,6294,2013-05-25,Ottawa Race Weekend,Ottawa 10K,01:00:42,M35-39
0,6294,2012-09-23,Marathon Oasis de Montreal,10 KM,00:58:54,M35-39
0,6294,2012-07-22,Coupe Dix30 2012,5 KM,00:32:12,M30-39
0,6294,2012-05-27,Ottawa Race Weekend,Marathon,04:23:11,M45-49
0,6294,2012-05-26,Ottawa Race Weekend,5 KM,00:37:24,M35-39
0,6295,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M45-49
0,6295,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:05:25,M45-49
0,6298,2013-09-22,Marathon Oasis de Montreal,Marathon,04:00:15,M55-59
0,6298,2013-04-28,Banque Scotia 21km et 5km,21 KM,01:48:12,M55-59
0,6298,2013-03-24,Around the Bay Road Races,30 km,02:45:54,M50-54
0,6301,2014-09-06,Triathlon Esprit de Montreal,Triathlon Olympique,02:48:07,M25-29
0,6302,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:30:39,M60-64
0,6302,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:10:11,M55-59
0,6302,2014-05-10,Bonjour Printemps,Demi-Marathon,02:00:14,M50-59
0,6302,2013-08-25,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,01:59:45,M50-59
0,6304,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:12:20,M40-44
0,6307,2016-06-18,Tour du Cap Tourmente Simard,21.1 KM,01:46:26,M60+
0,6308,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M50-54
0,6308,2016-04-10,Run for Reach,Vittoria Trattoria Half Marathon,01:51:46,M30-39
0,6308,2015-09-20,Army Run - Course de l'Armée,1/2 Marathon - Demi-marathon,02:42:53,M50-54
0,6308,2015-06-13,Ottawa River Triathlon,Olympic Duathlon,02:51:10,M50-54
0,6308,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M50-54
0,6308,2015-05-03,BMO Vancouver Marathon,Half Marathon,02:38:28,M50-54
0,6308,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:27:08,M50-54
0,6308,2014-09-21,Army Run - Course de l'Armée,Half Marathon - Demi Marathon,02:34:43,M50-54
0,6308,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M50-54
0,6308,2014-05-24,Tamarack Ottawa Race Weekend,Lowertown Brewery Ottawa 10K,-1,M19-
0,6308,2013-10-20,Scotiabank Toronto Waterfront Marathon,Marathon,-1,M50-54
0,6308,2013-10-13,Ottawa Fall Colours Marathon Events,Full Marathon,04:16:49,M50-54
0,6308,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M50-54
0,6308,2013-04-21,Vancouver Sun Run,10 KM,-1,M50-54
0,6310,2015-10-11,Ottawa Fall Colours Marathon,10.5Km,00:59:05,F50-54
0,6310,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,F50-54
0,6310,2014-05-31,Mud Hero Ottawa,6 KM,01:15:42,F50-54
0,6310,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,F50-54
0,6310,2013-11-02,Heather Saaltink Memorial Run,10K Run,00:50:51,F 50-59
0,6310,2012-11-03,Heather Saaltink Memorial Run,10km Run,00:51:09,F40-49
0,6311,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:26:53,M35-39
0,6331,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,M40-44
0,6331,2014-04-27,Banque Scotia 21km et 5km,21 KM,01:34:17,M40-44
0,6331,2014-04-13,Course Saint-Laurent,5 KM,00:20:06,M40-49
0,6331,2013-09-22,Marathon Oasis de Montreal,Marathon,03:29:21,M40-44
0,6331,2013-06-16,La Foulee des Parcs,10 KM,00:41:26,M40-49
0,6331,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,M40-44
0,6331,2013-04-28,Banque Scotia 21km et 5km,21 KM,01:34:28,M40-44
0,6331,2013-02-17,Demi Marathon Hypothermique,Demi-Marathon,01:35:25,M40-49
0,6331,2012-11-04,Oka Road Race,Demi-Marathon,01:39:33,M30-39
0,6331,2012-09-23,Marathon Oasis de Montreal,Marathon,03:39:06,M35-39
0,6331,2012-05-27,Ottawa Race Weekend,Marathon,-1,M35-39
0,6331,2012-05-06,Demi Marathon International de Quebec,Demi-Marathon,01:42:06,M40-49
0,6332,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:52:28,M40-44
0,6334,2016-07-10,Course MEC Longueuil #3,21.1 KM,01:43:02,M50-59
0,6334,2016-05-15,Course MEC Montréal #2,5 KM,00:23:08,M50-59
0,6334,2013-10-06,Classique Du Parc La Fontaine,5 KM,00:20:48,M50-59
0,6334,2013-09-07,Triathlon Esprit de Montreal,Duathlon Olympique,02:37:27,M50-54
0,6334,2013-05-19,Duathlon Sorel-Tracy,Competitif,01:47:52,M50-59
0,6334,2012-12-02,Ri Ra Santa 5K,5km Run/Walk,00:22:31,M50-54
0,6334,2012-10-07,Le Cross Des Couleurs,11 km,00:54:28,M50-59
0,6334,2012-09-23,Marathon Oasis de Montreal,Marathon,03:20:51,M50-54
0,6334,2012-09-16,La Grande Vadrouille,10 KM,00:41:56,M50-59
0,6334,2012-07-22,Coupe Dix30 2012,10 KM,00:44:11,M50-59
0,6334,2012-07-14,Triathlon St-Lambert,Duathlon,01:15:03,M50-54
0,6334,2012-07-08,Coupe Dix30 2012,10 Km,00:45:52,M50-59
0,6334,2012-06-24,Coupe Dix30 2012,10 KM,00:46:00,M50-59
0,6335,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:23:38,M50-54
0,6335,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M50-54
0,6336,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:11:08,M40-44
0,6339,2015-10-04,Classique Emilie-Mondor,Extreme 8,01:08:30,F40-49
0,6339,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:31:59,F45-49
0,6339,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,02:07:45,F45-49
0,6339,2013-05-25,Ottawa Race Weekend,Ottawa 10K,00:58:32,F45-49
0,6339,2012-09-23,Marathon Oasis de Montreal,10 KM,01:00:06,F40-44
0,6340,2016-07-31,Trimemphré Magog,Triathlon Sprint,01:32:02,M40-44
0,6340,2016-06-25,5i50 Mont-Tremblant,Sprint Individuel,01:39:20,M40-44
0,6340,2015-10-18,Classique du Parc La Fontaine,5 KM,00:22:49,M40-49
